"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"From classroom Arduinos to missions on Mars: Making STEM education accessible and effective through remotely operated robotics","J. West; N. Vadiee; A. McMahon; K. Lake; B. Ray; T. Billie","Department of Advanced Technical Education at the Southwestern Indian Polytechnic Institute, India","2017 IEEE Integrated STEM Education Conference (ISEC)","20170427","2017","","","88","95","Computer programming skills are a critical necessity for today's students, but maintaining student interest in programming and engineering courses is challenging unless the theory is accompanied by engaging, hands-on applications. Additionally, many schools, especially those in underprivileged areas, lack the resources and personnel to develop or implement such applications. The Southwestern Indian Polytechnic Institute (SIPI), through the support of a NASA grant, has developed an integrated teaching program where students from middle school through the college levels can learn programming and robotic design from the most basic introductory level to advanced embedded computing, hardware and webpage design at little or no cost to the participating schools and with minimum burden to the teachers. The centerpiece of the program is the indoor “Mars Yard” which is a SIPI facility that allows remote operation of robots in an indoor environment to simulate remote space missions. Beginning with simple Arduino-based robot kits, students in the middle and high school levels are introduced to programming and robotics using an easy to follow curriculum. As they advance, students can remotely access the Mars Yard and perform pre-determined missions on real or simulated rovers. At the advanced high-school and college level, the students proceed to design, build, program and test their own robots and sensors and develop custom missions. The educational platform described in this paper is being implemented at SIPI and affiliated local high schools with tremendous results.","","Electronic:978-1-5090-5379-7; POD:978-1-5090-5380-3","10.1109/ISECon.2017.7910255","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7910255","Curriculum Development;Educational Technology;Engineering Education;STEM","Computers;Education;Programming profession;Robots;Sensors;Software engineering","STEM;computer aided instruction;control engineering education;educational courses;microcontrollers;mobile robots;programming;remotely operated vehicles;teaching","Arduino-based robot kits;STEM education;college levels;computer programming skill;engineering courses;middle school students;remotely operated robotics;teaching program","","","","","","","","11-11 March 2017","","IEEE","IEEE Conference Publications"
"The use of UTAUT2 model for understanding student perceptions using Google Classroom: A case study of Introduction to Information Technology course","P. Jakkaew; S. Hemrungrote","Department of Software Engineering, School of Information Technology, Mae Fah Luang University, Chiang Rai, Thailand","2017 International Conference on Digital Arts, Media and Technology (ICDAMT)","20170424","2017","","","205","209","Google Classroom is a free web-based platform which becomes an important and popular course management application in higher education. It saves time and paper and makes it easy to create classes, distribute assignments, communicate, and stay organized. Teachers can create assignments, send announcements, and start class discussions instantly, as students can share resources with each other and interact in the class stream or by email. It also benefits high level of satisfaction, as well as a greater level of learner enthusiasm. This study employed the unified theory of acceptance and use of technology 2 (UTAUT2) model to explore factors that determine the deployment of Google Classroom in a course of Introduction to Information Technology at Mae Fah Luang University, Chiang Rai, Thailand. The survey with 24 five-point Likert-scale questions was collected from students who enrolled in this course. The findings revealed that performance expectancy, effort expectancy, and social influence determine students' behavioral intention. Moreover, facilitating conditions and behavioral intentions determine students' use of Google Classroom. Although students agreed that Google Classroom is a good and easy-to-use tool, most of its features have not been used to its full capability.","","Electronic:978-1-5090-5210-3; POD:978-1-5090-5211-0","10.1109/ICDAMT.2017.7904962","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7904962","Google Classroom;Technology Adoption;UTAUT2","Correlation;Electronic learning;Electronic mail;Google;Information technology;Technological innovation","Internet;computer aided instruction;computer science education;educational courses;educational institutions;further education;social aspects of automation","Chiang Rai;Google Classroom;Introduction to Information Technology course;Mae Fah Luang University;Thailand;UTAUT2 model;five-point Likert-scale questions;free Web-based platform;higher education;student perception;unified theory of acceptance and use of technology","","","","","","","","1-4 March 2017","","IEEE","IEEE Conference Publications"
"Industry-Academia Collaboration in Software Testing: An Overview of TAIC PART 2017","T. Kitamura; E. Alégroth; R. Ramler","Inf. Technol. Res. Inst., Nat. Inst. of Adv. Ind. Sci. & Technol., Tsukuba, Japan","2017 IEEE International Conference on Software Testing, Verification and Validation Workshops (ICSTW)","20170417","2017","","","42","43","Collaboration between industry and academia in software testing leads to improvement and innovation in industry, and it is the basis for achieving transferable and empirically evaluated results. Thus, the aim of TAIC PART is to forge collaboration between industry and academia on the challenging and exciting problem of real-world software testing. The workshop is promoted by representatives of both industry and academia, bringing together industrial software engineers and testers with researchers working on theory and practice of software testing. We present an overview of the 12th Workshop on Testing: Academia-Industry Collaboration, Practice and Research Techniques (TAIC PART 2017) and its contributions.","","Electronic:978-1-5090-6676-6; POD:978-1-5090-6677-3","10.1109/ICSTW.2017.13","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7899030","industry-academia collaboration;knowledge transfer;software testing;workshop summary","Collaboration;Conferences;Industries;Software;Software testing;Technological innovation","computer aided instruction;computer science education;program testing","TAIC PART;academia-industry collaboration practice-and-research techniques;industrial software engineers;industrial software testers;software testing","","","","","","","","13-17 March 2017","","IEEE","IEEE Conference Publications"
"Engaging Software Estimation Education Using LEGOs: A Case Study","L. M. Laird; Y. Yang","Stevens Inst. of Technol., Hoboken, NJ, USA","2016 IEEE/ACM 38th International Conference on Software Engineering Companion (ICSE-C)","20170323","2016","","","511","517","Software Estimation is an important part of every Software Engineers' skill set.At Stevens Institute of Technology, we have taught Estimation as part of our Software Engineering Masters Program since 2001.Over the past few years, we have evolved our teaching style to be more experiential and engaging. This case study describes an evolving software engineering pedagogical method using LEGOs, which allows students to get hands-on practice and feedback on their estimation skills and techniques, as well as testing some of the commonly held estimation heuristics.The results of the classroom exercises are positive; the students are very involved and the estimation processes and results are consistent with other software engineering estimation heuristics and models.Student experience Wide-band Delphi, custom models using historical data, the “wisdom of the crowds,” estimation model factors (e.g., complexity, motivation, expertise level) and the impact of team size.This teaching technique, since it appears to reinforce software engineering estimation heuristics and models, has the potential to be extended for other software estimation experiential education and experimentation, such as demonstrating the impact of anchoring on estimations.In addition, the students have fun doing these exercises, and become totally engaged in the subject.","","Electronic:978-1-4503-4205-6; POD:978-1-5090-2245-8","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7883338","Delphi;Software estimation;engaged learning;experiential learning;expert estimation.","Complexity theory;Data models;Education;Estimation;Productivity;Software;Software engineering","computer science education;educational courses;program testing;software engineering;teaching","LEGOs;Stevens Institute of Technology;estimation model factors;software engineer skill set;software engineering estimation heuristics;software engineering pedagogical method;software estimation education;software estimation experiential education;teaching technique;wideband Delphi model;wisdom of the crowds","","","","","","","","14-22 May 2016","","IEEE","IEEE Conference Publications"
"Predicting return reversal through a two-stage method","S. Zhao; Yunhai Tong; Xiangfeng Meng; Xianglin Yang; S. Tan","School of Electronics Engineering and Computer Science, Peking University, Key Laboratory of Machine Perception (Ministry of Education), Beijing, China","2016 7th IEEE International Conference on Software Engineering and Service Science (ICSESS)","20170323","2016","","","341","344","In the stock market, return reversal happens when investors sell overbought stocks and buy oversold stocks, making the trends of the stocks' prices reverse. While existing studies mainly focused on developing theories to explain the cause of return reversal, we aim at predicting return reversal by proposing a two-stage method in this paper. In the first stage, we employ dynamical Bayesian factor graph (DBFG) to select key factors correlating with return reversal closely from a comprehensive set of economic factors. In the second stage, we input the key factors into artificial neural network (ANN), support vector machine (SVM) and hidden Markov model (HMM) respectively, to accomplish the prediction of return reversal. Through extensive experiments on the US stock market, we establish that the key factors influencing return reversal generally change from year to year, yet factors related to the economic theory of liquidity effect consistently emerge as part of the key factors. Besides, DBFG-ANN achieves the most accurate prediction among the models, leading to precisions above 60%.","","Electronic:978-1-4673-9904-3; POD:978-1-4673-9905-0","10.1109/ICSESS.2016.7883081","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7883081","machine learning methods;prediction;return reversal;stock market","Biological system modeling;Fluctuations;Hidden Markov models;Lead;Predictive models;Support vector machines;Two dimensional displays","Bayes methods;graph theory;hidden Markov models;neural nets;stock markets;support vector machines","DBFG;US stock market;artificial neural network;dynamical Bayesian factor graph;hidden Markov model;liquidity effect economic theory;overbought stocks;oversold stocks;return reversal prediction;support vector machine;two-stage method","","","","","","","","26-28 Aug. 2016","","IEEE","IEEE Conference Publications"
"Advances in Unit Testing: Theory and Practice","T. Xie; N. Tillmann; P. Lakshman","Univ. of Illinois at Urbana-Champaign, Urbana, IL, USA","2016 IEEE/ACM 38th International Conference on Software Engineering Companion (ICSE-C)","20170323","2016","","","904","905","Parameterized unit testing, recent advances in unit testing, is a new methodology extending the previous industry practice based on traditional unit tests without parameters. A parameterized unit test (PUT) is simply a test method that takes parameters, calls the code under test, and states assertions. Parameterized unit testing allows the separation of two testing concerns or tasks: the specification of external, black-box behavior (i.e., assertions or specifications) by developers and the generation and selection of internal, white-box test inputs (i.e., high-code-covering test inputs) by tools. PUTs have been supported by various testing frameworks. Various open source and industrial testing tools also exist to generate test inputs for PUTs. This technical briefing presents latest research on principles and techniques, as well as practical considerations to apply parameterized unit testing on real-world programs, highlighting success stories, research and education achievements, and future research directions in developer testing.","","Electronic:978-1-4503-4205-6; POD:978-1-5090-2245-8","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7883437","Parameterized Unit Testing;Test Generation;Test Oracles","Education;Industries;Software;Software engineering;Software testing;Writing","formal specification;program testing;software tools","PUT;black-box behavior specification;code testing;developer testing;industrial testing tools;open source testing tools;parameterized unit testing;white-box test input generation;white-box test input selection","","","","","","","","14-22 May 2016","","IEEE","IEEE Conference Publications"
"Reflections on Applying Constructive Alignment with Formative Feedback for Teaching Introductory Programming and Software Architecture","A. Cain; M. A. Babar","Dept. of Comput. Sci. & Software Eng., Swinburne Univ. of Technol., Hawthorn, NSW, Australia","2016 IEEE/ACM 38th International Conference on Software Engineering Companion (ICSE-C)","20170323","2016","","","336","345","Constructive alignment is a student-centred approach to teaching and learning that aims to enhance student learning through a combination of constructivist learning theories and aligned curriculum. This paper presents two case studies where units have been developed to apply the principles of constructive alignment in the area of computer science and software engineering. It outlines the role of formative feedback and delayed summative assessment as a means of embedding constructivist learning theories in the application of constructive alignment. The discussion outlines some of the challenges and advantages gained from the greater focus on formative feedback during the teaching period, and presents some recommendations for others considering applying constructive alignment.","","Electronic:978-1-4503-4205-6; POD:978-1-5090-2245-8","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7883318","Assessment;Case Study;Constructive Alignment","Australia;Concurrent computing;Education;Programming;Software architecture","computer science education;programming;software architecture;teaching","aligned curriculum;computer science;constructive alignment;constructivist learning theories;delayed summative assessment;formative feedback;introductory programming teaching;software architecture teaching;software engineering;student learning enhancement;student-centred approach;teaching period","","","","","","","","14-22 May 2016","","IEEE","IEEE Conference Publications"
"Comparison of maintainability and flexibility on open source LMS","R. Anggrainingsih; B. O. P. Johannanda; A. P. Kuswara; D. Wahyuningsih; T. Rejekiningsih","Dept. of Informatics, Faculty of Mathematics and Natural Science, Sebelas Maret University, Surakarta, Indonesia","2016 International Seminar on Application for Technology of Information and Communication (ISemantic)","20170309","2016","","","273","277","This paper compares the Flexibility and Maintainability factors on open source Learning Management System (LMS) Moodle, Atutor, and ILIAS. This comparison is aimed to find out which LMS has the value maintainability and better flexibility in order to be used by agencies to consider implementation of LMS as well as useful for software developers to provide an overview of the capabilities of the source code for the maintenance source code and flexibility of the LMS. Comparison for Maintainability done by measuring the Maintainability Index value in each LMS with tools phpmterics. As for Flexibility, the comparison is done by measuring the value of Modularity and Simplicity. Measurement of modularity is done by looking at the values of the coupling and cohesion, while simplicity is measured by looking at the value of complexity. Measurement results show that Moodle has Maintainability Index of 89.85, Afferent Coupling of 0.54, Efferent Coupling of 1.81, Cohesion of 2.18, and Complexity of 17.26. ATutor has Maintainability Index of 72.95, Afferent Coupling of 0.95, Efferent Coupling of 2.63, Cohesion of 2.47, and Complexity of 16.84. ILIAS has Maintainability Index of 87.29, Afferent Coupling of 1.49, Efferent Coupling of 5.31, Cohesion of 3.45 and Complexity of 18.15. So it can be inferred that the Moodle source code have an easier maintenance opportunity as well as the modified source code compared to the ATutor and ILIAS.","","Electronic:978-1-5090-2326-4; POD:978-1-5090-2327-1","10.1109/ISEMANTIC.2016.7873850","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7873850","Comparison of open source LMS;Flexibility;Maintainability Index","Complexity theory;Couplings;Indexes;Maintenance engineering;Seminars;Software;Standards","learning management systems;public domain software;software maintenance;source code (software)","ATutor;Atutor;ILIAS;Moodle source code;afferent coupling;efferent coupling;flexibility factor;maintainability factor;maintainability index value;maintenance opportunity;maintenance source code;open source LMS;open source learning management system;tools phpmterics","","","","","","","","5-6 Aug. 2016","","IEEE","IEEE Conference Publications"
"Relation Between Combinations of Personal Characteristic Types and Educational Effectiveness for a Controlled Project-Based Learning Course","Y. Sunaga; H. Washizaki; K. Kakehi; Y. Fukazawa; S. Yamato; M. Okubo","Waseda University, Tokyo, Japan","IEEE Transactions on Emerging Topics in Computing","20170302","2017","5","1","69","76","To improve practical IT education, many Japanese universities are implementing project-based learning (PBL). Although a previous study examined the relationship between educational effectiveness and the scatter of personal characteristics, the relationship between educational effectiveness and the combination of personal characteristics in a team, which is important to optimize the team composition for PBL, has yet to be examined. Herein, we use the five factor and stress theory to measure personal characteristics and classify students enrolled in a PBL class at Waseda University into four types-leadership, management, tugboat, and anchor. Then, knowledge and skills questionnaires are used to measure educational effectiveness. The results show that educational effectiveness is highest when a team consists of management and anchor types without leadership types. The results are preliminary, because the practical usefulness of our results is limited as the experiment of the paper targeted only one PBL course of one university. For that reason, we need to collect data from other PBL course at the same or other university.","2168-6750;21686750","","10.1109/TETC.2016.2526664","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7404245","Education;personality;software engineering;team setting","Business;Education;Engineering profession;Planning;Software;Stress;Teamwork","computer science education;educational courses;educational institutions;psychology","IT education;PBL course;anchor;educational effectiveness;five factor theory;leadership;management;personal characteristic types;project-based learning course;stress theory;tugboat;university","","2","","","","OAPA","20160211","Jan.-March 2017","","IEEE","IEEE Journals & Magazines"
"Can Game-Based Learning Enhance Engineering Communication Skills?","C. A. Bodnar; R. M. Clark","Experiential Engineering Education Department, Rowan University, Glassboro, NJ, USA","IEEE Transactions on Professional Communication","20170302","2017","60","1","24","41","Research problem: The enhancement of communication skills among engineering students has been a focus within the engineering curriculum for many years. Despite this emphasis, continual published reports document that engineering graduates are not well versed in the areas of written and oral communication when they graduate and transition into industrial-based positions. This study focuses on examining whether game-based pedagogy could serve as a potential tool for enhancing the written and oral communication skills of engineering undergraduates. Research questions: (1) What is the relationship between communication game exposure and oral and written communication skills achievement in engineering students? (2) Do engineering students' perceptions of their oral and written communication skills development associated with participation in communication games align with their achievement in these areas? Literature review: This study examines the ability of games to enhance engineering student communication skills by using the lens of activity theory. This communication theory was chosen because it describes how the creation of a piece of communication goes beyond traditional features such as grammar and syntax to include grappling with the objective or goal of the work, the system within which the product must be completed, and the methods selected to subdivide the work. These same constraints were imposed on the students within this study, in which they were assigned a technical design report and infomercial (or elevator pitch) to assess their oral and written communication skills. Methodology: Three groups of a sophomore-level Introduction to Chemical Product Design course compared non-games, games, and games-plus instructional methods. Student design reports and infomercials were scored by two analysts using reliable and validated rubrics. Team-based performance scores for each of the three sections were compared to determine whether any resulting differences in c- mmunication achievement were associated with the incorporation of game-based activities within the classroom. Students' perceptions of their communication skill development were measured through survey instruments and focus groups. The focus group data were content-analyzed by the same two analysts using a coding scheme developed from an emergent qualitative analysis of the focus group data. Results and conclusion: We found that the use of game-based pedagogy within engineering classes can enhance oral and written communication skills even though this method of instruction is not always perceived by students as relevant to their achievement in these areas.","0361-1434;03611434","","10.1109/TPC.2016.2632838","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7817740","Engineering education;games;oral communication;pedagogy;written communication","Bibliographies;Engineering students;Games;Oral communication;Software","computer aided instruction;computer games;educational courses;engineering computing;engineering education","activity theory;communication theory;elevator pitch;engineering communication skills enhancement;engineering curriculum;focus group data;game method;game-based activities;game-based learning;game-based pedagogy;games-plus instructional method;grammar;nongame method;oral communication skills;qualitative analysis;sophomore-level Introduction-to-Chemical Product Design course;student perceptions;syntax;team-based performance scores;written communication skills","","","","","","","20170116","March 2017","","IEEE","IEEE Journals & Magazines"
"Enhancing students' ICT problem solving skills using flipped classroom model","A. S. Wen; N. M. Zaid; J. Harun","Faculty of Education, Universiti Teknologi Malaysia, 81310 UTM Johor Bahru, Johor, Malaysia","2016 IEEE 8th International Conference on Engineering Education (ICEED)","20170216","2016","","","187","192","The role of Information and Communication Technology (ICT) is so great and growing significantly in teaching and learning of this 21<sup>st</sup> Century. The flipped classroom model has grown in popularity as it is the only blended learning model that utilized both in class time and out of class time. There is a need to evaluate the quality of the best flipped learning approach that could enhance students' ICT skills as mastering ICT skill is becoming the key of learning in this 21st century. The ability to educate students for higher order learning using technology does enhance the learning processes as compared to the traditional settings. There are only a few studies conducted on the students taking ICT subject and none have in depth studies in their ICT skills. Therefore, this paper proposed a new flipped classroom model that increases students' ICT skills. The model incorporates the Social Constructivism theory and Flipped Classroom Model that are derived from blended learning. There are also two learning strategies used in this model which is Competency-based Learning and Inquiry-based Learning which helps to enhance students' ICT Problem Solving Skill.","","Electronic:978-1-5090-1596-2; POD:978-1-5090-1597-9","10.1109/ICEED.2016.7856069","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7856069","asynchronize online discussion;blended learning;competency based learning;flipped classroom model;inquiry based learning;problem solving confidence;problem solving skill;social constructivism","Conferences;Engineering education;Information and communication technology;Online services;Problem-solving;Software","educational technology","ICT skill;ICT subject;blended learning model;enhancing students ICT problem solving skills;flipped classroom model;flipped learning approach;information and communication technology;teaching","","","","","","","","7-8 Dec. 2016","","IEEE","IEEE Conference Publications"
"A New Constant Factor Approximation to Construct Highly Fault-Tolerant Connected Dominating Set in Unit Disk Graph","W. Wang; B. Liu; D. Kim; D. Li; J. Wang; W. Gao","School of Mathematics and Statistics, Xi&#x2019;an Jiaotong University, Xi&#x2019;an, China","IEEE/ACM Transactions on Networking","20170214","2017","25","1","18","28","This paper proposes a new polynomial time constant factor approximation algorithm for a more-a-decade-long open NP-hard problem, the minimum four-connected m-dominating set problem in unit disk graph (UDG) with any positive integer m ≥ 1 for the first time in the literature. We observe that it is difficult to modify the existing constant factor approximation algorithm for the minimum three-connected m-dominating set problem to solve the minimum four-connected m-dominating set problem in UDG due to the structural limitation of Tutte decomposition, which is the main graph theory tool used by Wang et al. to design their algorithm. To resolve this issue, we first reinvent a new constant factor approximation algorithm for the minimum three-connected m-dominating set problem in UDG and later use this algorithm to design a new constant factor approximation algorithm for the minimum four-connected m-dominating set problem in UDG.","1063-6692;10636692","","10.1109/TNET.2016.2561901","10.13039/100000001 - U.S. National Science Foundation through the Directorate for Education and Human Resources; 10.13039/501100001809 - National Natural Science Foundation of China; 10.13039/501100004260 - Fundamental Research Funds for the Central Universities through the Research Funds of Renmin University of China; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7470521","4-connected <italic xmlns:ali=""http://www.niso.org/schemas/ali/1.0/"" xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">m</italic>-dominating set;Wireless networks;approximation algorithm;critically <italic xmlns:ali=""http://www.niso.org/schemas/ali/1.0/"" xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">k</italic>-connected;fault-tolerant;virtual backbone","Algorithm design and analysis;Approximation algorithms;Fault tolerance;Fault tolerant systems;IEEE transactions;Routing;Wireless networks","approximation theory;computational complexity;graph theory;set theory","NP-hard problem;Tutte decomposition;UDG;fault-tolerant connected dominating set;graph theory tool;minimum four-connected m-dominating set problem;minimum three-connected m-dominating set problem;polynomial time constant factor approximation algorithm;positive integer;unit disk graph","","","","","","","20160517","Feb. 2017","","IEEE","IEEE Journals & Magazines"
"A QoS-Oriented High-Efficiency Resource Allocation Scheme in Wireless Multimedia Sensor Networks","L. Guo; Z. Ning; Q. Song; L. Zhang; A. Jamalipour","Key Laboratory of Medical Image Computing, Northeastern University, Ministry Education, Shenyang, China","IEEE Sensors Journal","20170207","2017","17","5","1538","1548","Deadline constrained packet scheduling and transmission are important in real-time multimedia applications. This is because packets missing their deadlines would become useless and are frequently dropped, which seriously degrade the quality of service (QoS). As the utilization of Internet of Things has become mature, multimedia data transmission is a key component to promote the QoS of citizens. To fulfill the QoS requirement in wireless sensor networks (WSNs) with multimedia content, the combination of multiple transmission methods is encouraged for packet forwarding, including conventional network coding, analog network coding, plain routing, and direct transmission (i.e., no-relaying, NR). The diversity of transmission method is helpful to lower packet dropping probability, while complicating the packet transmitting and scheduling process instead. Therefore, we first introduce an exhaustive search method to obtain the optimal scheduling sequence and corresponding transmission method for deadline constrained multimedia transmissions in WSNs. With the objective of promoting computing efficiency for the formulated problem, we then propose two heuristic methods based on the Markov chain approximation and the dynamic graph, respectively. Simulation results illustrate that our methods can effectively reduce packet dropping probability and simulation time, so that QoS of individuals can be promoted.","1530-437X;1530437X","","10.1109/JSEN.2016.2645709","Fundamental Research Funds for the Central Universities; Liaoning Province Doctor Startup Fund; 10.13039/501100001809 - National Natural Science Foundation of China; 10.13039/501100002858 - China Post-Doctoral Science Foundation Project; 10.13039/501100008048 - State Key Laboratory for Novel Software Technology within the Nanjing University; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7801019","QoS;adaptive transmission;packet dropping;scheduling","Delays;Multimedia communication;Quality of service;Scheduling;Sensors;Wireless communication;Wireless sensor networks","Markov processes;diversity reception;graph theory;multimedia communication;quality of service;search problems;telecommunication scheduling;wireless sensor networks","Internet of Things;Markov chain approximation;QoS;analog network coding;deadline constrained packet scheduling;dynamic graph;exhaustive search method;heuristic methods;high efficiency resource allocation;multimedia data transmission;optimal scheduling sequence;packet forwarding;packet transmission;plain routing;quality of service;transmission method diversity;wireless multimedia sensor networks;wireless sensor networks","","","","","","","20161228","March1, 1 2017","","IEEE","IEEE Journals & Magazines"
"The teaching reform and exploration of national quality resource sharing course of electrical machinery","Y. g. Li; Y. c. Wu; X. x. Liu","School of Electrical and Electronic Engineering, North China Electric Power University, Baoding China","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","20170202","2016","","","1","4","As an important basic course for electrical engineering and automation specialty, Electrical Machinery plays a link role between other professional basic courses and its professional courses during the undergraduate study stage. Satisfying the strategic requirement of the current social development and adhering to the idea of cultivating one's own personnel, this paper, based on the construction of the national quality resource sharing course of Electrical Machinery, first proposes altering the traditional teaching mode of merely imparting knowledge and applying both the engineering cognition theory and modern information technology in the course teaching. Moreover, it states that the teaching process is integrated into scientific and technological advance as well as practical application. Ultimately, the courser forms and renovates the traditional teaching methods aiming to construct the talent training mode of combining teaching with scientific research. We have got good results and great successes in our active teaching research.","","Electronic:978-4-88686-098-9; POD:978-1-4673-8863-4","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7837101","Electrical Machinery;renovate;teaching methods;teaching reform","Magnetic fields;Multimedia communication;Software;Synchronous motors;Training","educational courses;electric machines;power engineering education;teaching","active teaching research;automation specialty;course teaching;electrical engineering;electrical machinery;engineering cognition theory;information technology;national quality resource sharing course exploration;professional courses;social development;talent training mode;teaching reform","","","","","","","","13-16 Nov. 2016","","IEEE","IEEE Conference Publications"
"Design of miniaturized WLAN notched ultra-wideband microstrip antenna","D. m. Deng; L. Wang; Z. q. Luo; B. s. Yan; L. y. Feng; H. x. Zheng","Institute of Antenna and Microwave Techniques, Tianjin University of Technology and Education, Tianjin, China","2016 11th International Symposium on Antennas, Propagation and EM Theory (ISAPE)","20170126","2016","","","291","294","A miniaturized ultra-wideband (UWB) antenna has been designed. It is used for the WLAN with notched band. A circle slot is etched on the radiation patch; a cross strip line is added in the middle of patch. This structure makes antenna with the effect of notch, which can effectively restrain narrowband spectrum interference with WLAN. Using the electromagnetic simulation software, the miniaturized size of antenna structure is carried out. Fabricated sample verifies that the antenna can be suitable for the requirement of notched UWB application.","","Electronic:978-1-5090-4743-7; POD:978-1-5090-4744-4","10.1109/ISAPE.2016.7833943","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7833943","UWB;WLAN notched;miniaturized","Antenna measurements;Microstrip antennas;Slot antennas;Tuning;Ultra wideband antennas;Wireless LAN","antenna radiation patterns;interference suppression;microstrip antennas;strip lines;ultra wideband antennas;wireless LAN","antenna structure;circle slot;cross strip line;electromagnetic simulation software;microstrip antenna;miniaturized WLAN notched antenna;miniaturized ultrawideband antenna;narrowband spectrum interference;radiation patch","","","","","","","","18-21 Oct. 2016","","IEEE","IEEE Conference Publications"
"Quad-band microstrip antenna with only one slot on the edge","L. Wang; D. m. Deng; B. s. Yan; Z. q. Luo; L. y. Feng; H. x. Zheng","Institute of Antenna and Microwave Techniques, Tianjin University of Technology and Education, Tianjin, China","2016 11th International Symposium on Antennas, Propagation and EM Theory (ISAPE)","20170126","2016","","","295","298","A quad-band microstrip antenna is presented and experimentally studied for wireless local area network and the fourth generation mobile communication systems. The proposed antenna is fed by coaxial line and constructed by a slotted rectangular radiation patch. After the position of coaxial line is adjusted and an L-shaped slot is grooved around the edge of the patch, quad-band characteristic can be obtained at 1.94 GHz, 2.5 GHz, 3.1 GHz, and 3.4 GHz with bandwidth enough, and is suitable for frequency requirements above wireless systems. Antenna performances, influenced by the position of coaxial line, shape and size of the slot, are investigated by using electromagnetic simulation software. Experimental results are verified the properties of this design.","","Electronic:978-1-5090-4743-7; POD:978-1-5090-4744-4","10.1109/ISAPE.2016.7833944","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7833944","edge slotting;microstrip antenna;quad-band antenna","Long Term Evolution;Microstrip;Microstrip antennas;Microwave antennas;Slot antennas;Wireless communication","UHF antennas;antenna feeds;coaxial cables;microstrip antennas;multifrequency antennas;slot antennas","L-shaped slot;antenna performances;coaxial line;electromagnetic simulation software;fourth generation mobile communication systems;frequency 1.94 GHz;frequency 2.5 GHz;frequency 3.1 GHz;frequency 3.4 GHz;quad-band microstrip antenna;slotted rectangular radiation patch;wireless local area network;wireless systems","","","","","","","","18-21 Oct. 2016","","IEEE","IEEE Conference Publications"
