"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Enhancing young children's mathematics skills using serious game approach","Y. Tazouti; S. Boulaknadel; Y. Fakhri","Laboratoire LaRIT Facult&#233; des Sciences, Universit&#233; Ibn Tofail, K&#233;nitra","2015 5th International Conference on Information & Communication Technology and Accessibility (ICTA)","20160310","2015","","","1","3","So far the integration of ICT in the Moroccan education system is unsatisfying to develop students' capacity. Furthermore the Arabic serious games dealing with mathematics are completely absent in the digital resources produced during the GENIE1 program. We propose an Arab mathematics serious game model, which aims to produce a tool to enhance mathematics skills for 5th and 6th year learners of primary school.","","Electronic:978-1-4673-8749-1; POD:978-1-4673-8750-7","10.1109/ICTA.2015.7426918","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7426918","Educational game;Mathematical skills;Serious game;educational design;learning game","Decision support systems","computer aided instruction;computer games;human computer interaction;mathematics computing","Arab Mathematics serious game model;GENIE program;ICT integration;Mathematics skills enhancement;Moroccan education system;digital resources;students capacity development","","","","5","","","","21-23 Dec. 2015","","IEEE","IEEE Conference Publications"
"Arabic learning disabilities in public primary schools: The case of east side of Morocco","A. E. Kah; A. Lakhouaja","Computer Sciences Laboratory, Faculty of Sciences, Mohammed First University, Oujda, Morocco","2015 5th International Conference on Information & Communication Technology and Accessibility (ICTA)","20160310","2015","","","1","5","First of its kind in Morocco, in 23 public primary schools, we made a survey about learning disabled children and Arabic language learning difficulties. The survey was conducted in three different cities, in the school year: 2014-2015. 86 teachers and 2,304 students participated at the study and helped its success. The study consists on gathering, according to teachers' experiences, the famous mistakes encountered by the pupils while learning Arabic language and the different reasons behind the low academic achievement. The study has two items: the first is a questionnaire dedicated to teachers, and the second is diagnosis for students. The diagnosis revealed that a remarkable rate of learning disabled (dyslexics and dysgraphics) pupils is hidden indoors of Moroccan primary schools while the teachers turn blind eyes and the educational system policy turns deaf ears.","","Electronic:978-1-4673-8749-1; POD:978-1-4673-8750-7","10.1109/ICTA.2015.7426906","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7426906","Arabic language;Moroccan primary schools;dysgraphia;dyslexia;learning disabilities","Decoding;Education;Sociology;Statistics;Visualization;Vocabulary;Writing","computer aided instruction;diseases;educational institutions;handicapped aids;medical disorders;natural languages","Arabic language learning difficulties;Arabic learning disabilities;Moroccan primary schools;disabled children learning;dysgraphics;dyslexics;educational system policy;learning disabled pupils;public primary schools;student diagnosis;teacher experiences","","","","","","","","21-23 Dec. 2015","","IEEE","IEEE Conference Publications"
"An educational game for teaching computer architecture: Evaluation using learning analytics","A. Tlili; F. Essalmi; M. Jemni; Kinshuk","Research laboratory of Technologies of Information and Communication & Electrical Engineering (LaTICE), Tunis higher school of engineering (ENSIT), 5, Avenue Taha Hussein, B.P. 56, 1008, University of TUNIS, Tunisia","2015 5th International Conference on Information & Communication Technology and Accessibility (ICTA)","20160310","2015","","","1","6","Recently, games have started to be used in the educational field to teach different subjects. In fact, according to different research works, educational games have made learners more motivated and interested in learning. At the same time, learning analytics is gaining an increasing attention because it supports evaluating the learner, the given courses and the learning environment. This paper presents a newly designed educational game for teaching computer architecture subject. Learning analytics was used to evaluate the game. The obtained results showed that: (1) The game is efficient in teaching computer architecture subject. (2) Further support for female learners is needed during the learning-playing process. (3) Some of the game learning activities require further design enhancement to be noticeable by learners during the learning-playing process. (4) Further motivational game elements are needed during the learning-playing process.","","Electronic:978-1-4673-8749-1; POD:978-1-4673-8750-7","10.1109/ICTA.2015.7426881","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7426881","assessment;computer architecture;data analysis;educational games;feedback;game design;learning analytics","Computer architecture;Computers;Data mining;Data visualization;Education;Games;Virtual environments","computer aided instruction;computer architecture;computer games;computer science education;data analysis;educational courses;human computer interaction;teaching","computer architecture subject teaching;data analysis;educational game;game learning activities;learning analytics;learning-playing process;motivational game elements","","1","","33","","","","21-23 Dec. 2015","","IEEE","IEEE Conference Publications"
"A practical example of a collaborative learning experience for engineering students: How to build accesible indoor maps","T. Calle-Jimenez; S. Sanchez-Gordon; C. Rivera-Pastrano; S. Luján-Mora","Department of Informatics and Computer Science, National Polytechnic School, Quito, Ecuador","2015 International Conference on Interactive Collaborative and Blended Learning (ICBL)","20160121","2015","","","35","43","This paper presents the description of a project to develop an accessible indoor plan to help blind people to localize landmarks within a building from a pedagogical perspective. This project has been employed to foster engineering students to acquire the necessary knowledge and skills to use technologies and tools to develop accessible engineering products within the context of a collaborative learning experience. This paper describe the step by step process followed to make an accessible indoor plan that complies with WCAG 2.0 accessibility guidelines. Also, conclusions and future work regarding the potentialities of the approach used in this project for generating collaborative learning experiences are presented.","","Electronic:978-1-5090-0240-5; POD:978-1-5090-0241-2","10.1109/ICBL.2015.7387647","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7387647","ARIA;Accessible Indoor Maps;Blindness;CSS;Collaborative Learning Experience;Engineering Education;HTM;JavaScript;SVG;WCAG 2.0;Web Accessibility","Cascading style sheets;Collaborative work;Floors;Guidelines;HTML;Visualization","Web services;computer aided instruction;engineering education;groupware;handicapped aids","WCAG 2.0 accessibility guideline;accesible indoor maps;blind people;collaborative learning;engineering student","","","","32","","","","9-11 Dec. 2015","","IEEE","IEEE Conference Publications"
"OER-based learning and people with disabilities","R. Navarrete; S. Luján-Mora","Department of Informatics and Computer Science, National Polytechnic School, Quito, Ecuador","2015 International Conference on Interactive Collaborative and Blended Learning (ICBL)","20160121","2015","","","25","34","The Open Educational Resources (OER) initiative is being promoted by governments and organizations related to education around the world in order to improve and equalize access to quality educational content to all people. OER are digital contents for teaching-learning purpose available through websites, released under an open intellectual property license to allow their free use for self-learners and educators. The OER-based learning is involved in formal and non-formal education and can be included in different educational environments, including Elearning. However, despite the growing availability of OER, most of these resources are not accessible to people with disabilities. Hence, the accessibility issues need to be addressed in order to include this vulnerable group of population in OER-based learning opportunities. An accessible environment should be twofold: accessibility of resources and accessibility of OER website that offers the resources. In this paper, we propose a process to guide the creation and release of accessible educational resources and their application to a case study. This case refers the creation of an educational resource accessible for people with severe visual impairments and its release through important OER websites. This accessible resource is a full online course that includes downloadable PDF documents. Moreover, OER websites, where this resource is released, are accessible for people with disabilities. Furthermore, this paper highlights the specific considerations for visual impairments in the design of this resource, and accessibility validation tests conducted with automated tools, simulation software, and user testing. The results of this experience allow recognizing certain problems in the creation of accessible resources as well as the limitations of OER websites to serve people with disabilities. In addition, this work contributes to the awareness about the inclusive vision of OER-based learning.","","Electronic:978-1-5090-0240-5; POD:978-1-5090-0241-2","10.1109/ICBL.2015.7387646","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7387646","OER-based learning;Open Educational Resources;disabilities;e-learning;learning;web accessibility","Cities and towns;Education;Guidelines;Organizations;Portable document format;Software;Visualization","Web sites;distance learning;educational courses;handicapped aids;teaching","E-learning;OER-Website;OER-based learning;PDF document;automated tool;digital content;educational resource;nonformal education;online course;open educational resource;open intellectual property license;simulation software;user testing","","","","47","","","","9-11 Dec. 2015","","IEEE","IEEE Conference Publications"
"An ecosystem for corporate training with accessible MOOCs and OERs","S. Sanchez-Gordon; S. Luján-Mora","Department of Informatics and Computer Sciences, National Polytechnic School, Quito, Ecuador","2015 IEEE 3rd International Conference on MOOCs, Innovation and Technology in Education (MITE)","20160111","2015","","","123","128","Massive Open Online Courses (MOOCs) are a relatively new type of online courses characterized by their ability to reach massive amounts of learners. Open Educational Resources (OERs) are freely available, openly licensed materials that are useful for teaching, learning, and research. In the last years, both MOOCs and OERs have steadily increased its presence in online learning, especially in higher education. Their massive and open reach have also raised the need of designing them accessible to learners with disabilities. Nevertheless, new approaches are necessary to use them successfully in the context of corporate training where the goal is to facilitate employees learning of job-related competencies within their company culture and goals. This paper proposes an ecosystem to have a sustainable mechanism to enable accessible MOOCs and OERs deployment in corporate training contexts. The proposed ecosystem includes three stages: develop, publish and improve.","","Electronic:978-1-4673-6747-9; POD:978-1-4673-6748-6; USB:978-1-4673-6746-2","10.1109/MITE.2015.7375301","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7375301","Accessibility;MOOC;OER;corporate training","Companies;Context;Ecosystems;Open Educational Resources;Telecommunications;Training","courseware;educational courses;management training;on-the-job training;organisational aspects;public domain software","MOOC;OER;company culture;company goals;corporate training;develop stage;employee learning;freely-available openly licensed materials;higher education;improve stage;job-related competencies;massive open online courses;online courses;online learning;open educational resources;publish stage;sustainable mechanism","","1","","36","","","","1-2 Oct. 2015","","IEEE","IEEE Conference Publications"
"Student Perceptions of Cloud Computing Effectiveness in Higher Education","S. Ashtari; A. Eydgahi","Coll. of Technol., Eastern Michigan Univ., Ypsilanti, MI, USA","2015 IEEE 18th International Conference on Computational Science and Engineering","20160107","2015","","","184","191","Cloud computing technology use in higher education institutions is rapidly expanding and becoming a more integral part of the collegiate experience. This expansion of the use of cloud applications comes with some significant learning and adoption challenges to the end users along with the technical advantages that allow greater accessibility and ease of use. The influence of individual user perceptions toward these technologies is an issue that merits further investigation. Several technology acceptance models have demonstrated some degree of success in predicting adoption behaviors utilizing individual user traits and beliefs. However, there have been limited investigations of variables after the technology has been implemented and used. This paper focuses on the associations between variables identified in the literature that are considered to be influencing use and perceptions of technology for undergraduate students of technology at a mid-sized university in Southeast Michigan. The results statistically present significant correlations between each measured variable and support the interaction between perceived ease of use, computer anxiety, computer self-efficacy, and internet self-efficacy with the perceived usefulness of cloud applications in a higher education setting.","","Electronic:978-1-4673-8297-7; POD:978-1-4673-8298-4","10.1109/CSE.2015.36","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7371372","cloud computing;computer anxiety;effectiveness;higher education;self-efficacy","Biological system modeling;Cloud computing;Computational modeling;Computers;Education;Information technology;Organizations","cloud computing;computer aided instruction;further education;statistical analysis","Internet self-efficacy;cloud computing effectiveness;computer anxiety;computer self-efficacy;higher education institution;perceived ease of use;statistical analysis;student perception","","1","","33","","","","21-23 Oct. 2015","","IEEE","IEEE Conference Publications"
"ReMoRo; A mobile robot platform based on distributed I/O modules for research and education","M. Karimi; A. Ahmadi; N. Khazaee Korghond; E. Babaians; S. S. Ghidary","Amirkabir Robotic Research Institute (ARRI) Amirkabir University of Technology (Tehran polytechnic) No.424, Hafez AVE, Tehran, Iran","2015 3rd RSI International Conference on Robotics and Mechatronics (ICROM)","20160104","2015","","","657","662","We present our recent work on the electrical and hardware design of the mobile robot platform ReMoRo that is based on distributed input/output modules. We have designed three generation of this platform with different specifications, which it help us to design more compatible and applied mobile robot. Nevertheless, the goal of this project was to develop a low-cost and robust but extensible modular robot platform for research and educational purposes. In this paper we describe a new affordable robot structure that enables large-scale innovative, new curriculum, multi robot research and multi-robotics outreach to computer and artificial intelligent students. We introduce the ReMoRo platform, which offers a balance between capabilities, accessibility, cost and an opendesign. All of electrical devices like sensors module, motor drivers and device communication manager are designed based on ARM Cortex M3 microcontrollers that runs under Real-Time Operating System (freeRTOS) for manages each modules internal scheduling and activation control in communication bus. With a range of different sensors, cylindrical manipulator and omnidirectional locomotion system, RoMeRo can interact with environment in multiple ways, handle common objects and therefore be used in various service robot scenarios like warehouse robots or multi agent mobile robots. We demonstrate the usability of our concept by quantifying the object-handling task and also briefly describe the software design based on ROS framework for educational usage.","","Electronic:978-1-4673-7234-3; POD:978-1-4673-7235-0","10.1109/ICRoM.2015.7367861","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7367861","Device Communication Manager;Distributed I/O;Mobile Robot Platform;Opendesign Platform","Manipulators;Mobile robots;Robot sensing systems;Service robots;Wheels","artificial intelligence;computer science education;educational robots;manipulators;microcontrollers;mobile robots;multi-robot systems","ARM Cortex M3 microcontroller;ROS framework;ReMoRo platform;RoMeRo interaction;activation control;affordable robot structure;artificial intelligence students;communication bus;computer students;cylindrical manipulator;device communication manager;distributed I/O modules;distributed input-output modules;educational robot;educational usage;electrical design;electrical devices;extensible modular robot platform;freeRTOS;hardware design;internal scheduling;large-scale innovative new curriculum multirobot research;mobile robot platform;motor driver;multiagent mobile robots;multirobotics outreach;object handling;object-handling task;omnidirectional locomotion system;real-time operating system;sensor module;service robot scenario;software design;warehouse robot","","1","","20","","","","7-9 Oct. 2015","","IEEE","IEEE Conference Publications"
"Dihya: An Intelligent Learning Object Repository","R. Abdelbasset; S. Larbi; S. Akhrouf; B. Yahia","Faculty of Mathematics and Computer Science, University of Msila, Bordj Bou Arreridj, Algeria","2015 International Conference on Interactive Mobile Communication Technologies and Learning (IMCL)","20151217","2015","","","154","159","The aim of this paper is to develop an Intelligent Learning Object Repository for computer science educational institutions at first glance, in order to facilitate the accessibility to different Learning Objects and therefore, enhance their reusability, interoperability, while taking advantage of their granularity/aggregation features. This LOR will give teachers the possibility to design courses that may include one or many LOs, second, the courses that depends on each other are linked together as nodes to form a graph that represents the global learning experience. Finally, it is to integrate a recommendation system which recommends to students the best paths to follow during a learning experience using the multi-agents approach where the recommender agent uses the A star pathfinding technique.","","Electronic:978-1-4673-8243-4; POD:978-1-4673-8244-1","10.1109/IMCTL.2015.7359576","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7359576","Artificial Intelligence;E-Learning;Intelligent Learning Objects;Learning Objects;Learning Objects Repositories;Multi-Agent Systems","Computer science;Conferences;Databases;Interoperability;Metadata;Mobile communication","computer aided instruction;multi-agent systems;recommender systems","Dihya;computer science educational institutions;course design;intelligent learning object repository;multiagent system;recommendation system;star pathfinding technique","","","","11","","","","19-20 Nov. 2015","","IEEE","IEEE Conference Publications"
"Review on critical factors of adopting cloud mobile learning","D. Al-Arabiat; W. F. Wan Ahmad; A. Sarlan","Dept. Computer and Information Sciences, Universiti Teknologi PETRONAS, (UTP), Perak, Malaysia","2015 International Symposium on Technology Management and Emerging Technologies (ISTMET)","20151217","2015","","","69","73","Cloud computing is a new technology that allows users to share computing resources (e.g., storages, software and platforms) in anytime from anywhere. This advantage can be very beneficial to be integrated with mobile devices especially for educational institutions. Cloud Mobile Learning (CML) is a new concept that has a great promise for carrying out collaborative educational activities. Decision of adopting CML remains a challenge that need to be addressed. However, this study aims to explore the factors affecting the decision to adopt CML in Higher Educational Institutions (HEIs). A systematic literature review approach used in this study to explore the main factors affecting users' satisfaction and intention to use of the new technology. The results indicated that there are an important set of factors should be considered when adopting CML new technology; such as accessibility, usefulness and privacy.","","Electronic:978-1-4799-1723-5; POD:978-1-4799-1724-2; USB:978-1-4799-1722-8","10.1109/ISTMET.2015.7359003","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7359003","Cloud Computing;Factors;Higher Education Institutes;M-Learning;Mobile Computing;Mobile Learning;Systematic Literature Review","Bibliographies;Cloud computing;Computers;Mobile communication;Mobile computing;Security;Stakeholders","cloud computing;computer aided instruction;educational institutions;further education;mobile handsets;mobile learning;resource allocation","CML;HEI;cloud computing;cloud mobile learning adoption;collaborative educational activities;computing resource sharing;critical factors;educational institutions;higher educational institutions;mobile devices","","","","22","","","","25-27 Aug. 2015","","IEEE","IEEE Conference Publications"
"Edu-simulation: A serious games platform designed to engage and motivate students","D. Economou; I. Doumanis; V. Bouki; F. Pedersen; M. Mentzelopoulos; N. Georgalas","Department of Computer Science, University of Westminster, London, UK","2015 International Conference on Interactive Mobile Communication Technologies and Learning (IMCL)","20151217","2015","","","244","248","This paper introduces a serious games web platform designed to simulate a teaching environment where lecturers are able to replicate their teaching environment by creating courses, modules, adding content and managing students effectively. Using a variety of tools available, lecturers are able to create a range of game simulations for students and observe student behavior in a controlled environment. The paper provides a description of the platform architecture and the main features, it presents a user testing session that aimed to review the usability, the cognitive accessibility (CoA) of the educational tasks completed and the quality of the user experience with the platform and it discusses the users testing results. The paper put emphasis on the gamified elements of the platform and their role in enhancing the pedagogic experience and concludes with directions of future work and development.","","Electronic:978-1-4673-8243-4; POD:978-1-4673-8244-1","10.1109/IMCTL.2015.7359596","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7359596","Serious games web platform;adaptable game simulations;gamified features;mobile;web apps","Adaptation models;Analytical models;Education;Entertainment industry;Games;Mobile communication;Usability","Internet;cognition;computer aided instruction;digital simulation;serious games (computing);teaching","CoA;Edu-simulation;Web platform;cognitive accessibility;game simulations;pedagogic experience;serious games platform;teaching environment;user experience quality;user testing session","","","","8","","","","19-20 Nov. 2015","","IEEE","IEEE Conference Publications"
"Role of ICT-enabled virtual laboratories in biotechnology education: Case studies on blended and remote learning","S. Diwakar; D. Kumar; R. Radhamani; N. Nizar; B. Nair; H. Sasidharakurup; K. Achuthan","Amrita School of Biotechnology, Amrita Vishwa Vidyapeetham, (Amrita University), Kollam, India","2015 International Conference on Interactive Collaborative Learning (ICL)","20151105","2015","","","915","921","Virtual labs are popularized as a visual education tool that offers diverse analysis of experiments through different components like graphics mediated animations, mathematically modeled simulations, user-interactive emulations, remote-triggered experiments and the use of augmented perception haptic devices. With the advances in ICT-based education, virtual labs have become a novel platform that helps users to engage in their proactive learning process. Our goal was to analyze the effective role of biotechnology virtual labs in improving academic performance of students and complementing classroom education. We tested the adaptability, perceived usefulness and ease of use of biotechnology virtual labs on different user groups in sciences and engineering. This study focuses mainly on the student and teacher groups from different universities across India. Feedback data was collected via a direct approach using organized workshops conducted in the year 2014-2015. 85% of participants suggested perceived usefulness of biotechnology virtual labs helped them to improve their academic performance compared to a traditional classroom scenario. Most users indicated the learning materials provided by virtual lab system were easy to understand, thus suggesting the better adaptability of ICT-enabled techniques amongst different users. This augments the role of virtual labs for remote learners all over the world. For India, such learning methods have helped overcome limitations seen in classroom-based education such as equipment accessibility, location and other economic issues. Through these studies, we construe the usage of virtual labs as a next-gen interactive textbook and as a media-rich learning source of distance and blended education.","","Electronic:978-1-4799-8707-8; POD:978-1-4799-8708-5","10.1109/ICL.2015.7318149","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7318149","OER;TAM;biotechnology education;blended learning;remote learning;virtual labs","Animation;Biotechnology;Collaborative work;Conferences;Decision support systems;Education","biotechnology;computer aided instruction;computer animation;distance learning;educational institutions;graphical user interfaces;haptic interfaces;human factors;laboratories","ICT-based education;ICT-enabled virtual laboratories;India;adaptability;augmented perception haptic devices;biotechnology education;biotechnology virtual labs;blended education;blended learning;classroom education;direct approach;distance education;ease-of-use;economic issues;equipment accessibility;feedback data collection;graphics mediated animations;learning materials;location issues;mathematically modeled simulations;media-rich learning source;next-gen interactive textbook;organized workshops;perceived usefulness;proactive learning process;remote learning;remote-triggered experiments;student academic performance improvement;student groups;teacher groups;user groups;user-interactive emulations;visual education tool","","1","","32","","","","20-24 Sept. 2015","","IEEE","IEEE Conference Publications"
"A decomposition approach to colored traveling salesman problems","J. Li; X. Dai; H. Liu; M. Zhou","Ministry of Education Key Laboratory of Measurement and Control of CSE (Complex Systems of Engineering), Southeast University, Nanjing 210096, China","2015 IEEE International Conference on Automation Science and Engineering (CASE)","20151008","2015","","","51","56","As a well-known combinatorial optimization problem, multiple traveling salesman problem (MTSP) fails to characterize some application problems where cities may have different accessibility for some but not necessarily all salesmen. This work proposes a colored traveling salesman problem (CTSP) in which a city has one to multiple colors allowing any salesman with the same color to visit. It presents a decomposition approach that converts CTSP into a combination of several individual traveling salesman problems (TSPs) and one MTSP for an important class of CTSP. To solve the transformed one, this work proposes a modified greedy algorithm allowing multi-colored city assignment during city search and adopts the formerly presented simulated annealing genetic algorithm. A dual-bridge waterjet cutting example is utilized to compare the presented decomposition approach and direct one. The results show that the former can achieve a better solution than the latter if the cities of same color(s) are clumped.","2161-8070;21618070","Electronic:978-1-4673-8183-3; POD:978-1-4673-8184-0","10.1109/CoASE.2015.7294040","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7294040","Genetic Algorithm;Greedy Algorithm;Modeling;Simulated Annealing Algorithm;Traveling Salesman Problem","Cities and towns;Color;Genetic algorithms;Greedy algorithms;Simulated annealing;Traveling salesman problems","genetic algorithms;greedy algorithms;simulated annealing;travelling salesman problems","CTSP;MTSP;colored traveling salesman problems;combinatorial optimization problem;decomposition approach;dual-bridge waterjet cutting;genetic algorithm;modified greedy algorithm;multicolored city assignment;multiple traveling salesman problem;simulated annealing","","1","","27","","","","24-28 Aug. 2015","","IEEE","IEEE Conference Publications"
"Enhancing Computer Accessibility for Disabled Users: A Kinect-Based Approach for Users with Motor Skills Disorder","L. Alzubaidi; A. Elhassan; J. Alghazo","Coll. of Comput. Eng. & Sci., Prince Mohammad Bin Fahd Univ., Al-Khobar, Saudi Arabia","2013 Taibah University International Conference on Advances in Information Technology for the Holy Quran and Its Sciences","20150928","2013","","","113","117","In this paper, we present an application as a solution to problems encountered when using PC's by users with motor skills impairment. This application utilizes the Microsoft Kinect Sensor and its Visual Studio SDK to write code that interacts with this novel device originally intended for gaming but now more and more popular with learning, multimedia and entertainment systems. Preliminary results from prototype testing show that the system is usable and has good potential. The intended initial domain of the application is teaching the Muslim holy book (Quran), although the ideas and application software can be adapted as a learning tool for students with disabilities in general.","","Electronic:978-1-4799-2823-1; POD:978-1-4799-2824-8","10.1109/NOORIC.2013.33","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7277230","3D Gestures; Audio; HCI; Hands-Free; Kinect; Motor Skills Impairment; Quran; Recitation; Video","Computers;Education;Human computer interaction;Mice;Usability;Visualization","computer aided instruction;humanities;image sensors;teaching;user interfaces","Kinect-based approach;Microsoft Kinect sensor;Muslim holy book;Quran teaching;Visual Studio SDK;computer accessibility;disabled users;learning tool;motor skills impairment;students with disabilities;users with motor skills disorder","","","","11","","","","22-25 Dec. 2013","","IEEE","IEEE Conference Publications"
"The IEEE oceanic engineering society (OES) and promotion of oceanic STEM sport competitions","J. S. Collins","Dept. of Electrical and Computer Engineering, University of Victoria, Victoria, Canada","OCEANS 2015 - Genova","20150921","2015","","","1","3","Advanced science, technology, engineering, and mathematics (STEM) are universally recognized as being pivotal to the advancement of humanity. STEM competitions promote the entry of youth into these fields in a very effective and at the same time very entertaining way. There are striking parallels between world class sport and STEM competitions that suggest that an in depth look at world class sport might lead to more effective worldwide promotion of STEM activity. Major world class sports induce great fervor, motivation, and interest in participants and observers. The fervor is strengthened by the ability to participate in chosen sports based on three characteristics or pillars, lifetime participation, international accessibility, and availability of a great variety of stimulating sporting possibilities. By designing STEM sport competitions with these three characteristics in mind, it is suggested in this paper that the fervor of participants can be maximized in their chosen field of activity. This paper will look in detail at the parallel relation between the characteristics of highly successful world class sport such as the Olympics and the fervor building potential possible in emulating those characteristics in STEM sports or competitions in the oceanic arena by an organization such as the IEEE OES.","","Electronic:978-1-4799-8736-8; POD:978-1-4799-8737-5","10.1109/OCEANS-Genova.2015.7271773","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7271773","AUV;OES;Olympic;ROV;STEM;competition;education;marine robotics;sport","Australia;Buildings;Education;Organizations;Robots;Sea surface;Vehicles","STEM;oceanographic techniques;reliability","IEEE Oceanic Engineering Society;OES;availability;oceanic STEM sport competition;science technology engineering and mathematics","","","","5","","","","18-21 May 2015","","IEEE","IEEE Conference Publications"
"E-resources usage in South African higher institutions of learning","R. C. Mogase; B. M. Kalema","Department of Informatics, Tshwane University of Technology","2015 10th International Conference on Computer Science & Education (ICCSE)","20150910","2015","","","261","266","Institutions of learning are increasingly changing academic resources and material into electronic form for learners' easy access. These electronic resources (e-resources) have enhanced information retrieval and improved accessibility of quality academic materials. As a result, academic institutions such as universities have invested vast amounts of money to make the best use of these e-resources. Notwithstanding these efforts, research shows that, students have made little effort to utilize these resources. The objective of this study therefore, was to identify factors that influence the use of e-resources in higher institutions of learning. Based on the literature, a conceptual framework was developed from the identified factors that were considered to be influencing the use of e-resources. Data was collected using a close-ended questionnaire from learners at different levels of study at Tshwane University of Technology, South Africa. The collected data was analyzed quantitatively and results indicated that; awareness, training programs, reliability of network connections and low bandwidth are critical to the use of e-resources. The developed framework is expected to be used by other researchers while extending research addressing technology usage. Further still, institutions of learning would consider the designed framework to readdress factors that are essential for the use of technology in their settings.","","Electronic:978-1-4799-6600-4; POD:978-1-4799-6601-1; USB:978-1-4799-6599-1","10.1109/ICCSE.2015.7250253","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7250253","Electronic resources;Information Systems;Information Technology usage;Online Library resources","Complexity theory;Computers;Libraries;Reliability;System performance;Training","information resources;libraries","South African higher institutions;Tshwane University of Technology;academic resources;e-resources usage;electronic form;information retrieval;quality academic materials","","0","","18","","","","22-24 July 2015","","IEEE","IEEE Conference Publications"
"An empirical approach to validate the Dyslexia Adaptive E-Learning (DAEL) framework","A. Alsobhi; N. Khan; H. Rahanu","Sch. of Sci. & Technol., Middlesex Univ., London, UK","2015 10th International Conference on Computer Science & Education (ICCSE)","20150910","2015","","","253","258","E-learning involves the use of electronic technology to enhance student's learning experiences. While e-learning can improve the efficiency with which information is shared with students, the quality of the learning material is not guaranteed. As such, there is a requirement for a comprehensive evaluation of the quality of the learning experiences provided by e-learning systems. The work described in this paper aimed to validate the Dyslexia Adaptive E-Learning (DAEL) framework as an effective tool for meeting the needs of students with dyslexia. A quality assessment approach was employed to examine the extent to which DAEL can meet the minimum standards and deliver improvements in the quality of the learning experiences that are delivered to dyslexic students via e-learning technologies. The validation results outlined in this study are reported according to data collected from an original survey that involved 149 dyslexic individuals and field experts who have experience with web-based learning management systems. The results were compared with existing literature to identify trends and validate the conclusions. It is anticipated that the empirically validated framework that emerged from this study will be of benefit to researchers who are involved in the development of adaptive e-learning systems for students with disabilities.","","Electronic:978-1-4799-6600-4; POD:978-1-4799-6601-1; USB:978-1-4799-6599-1","10.1109/ICCSE.2015.7250252","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7250252","Acceptability;Accessibility and User Experience;Dyslexic students;E-learning;Hypermediality;validation","Adaptive systems;Electronic learning;Sociology;Standards;Statistics;Usability","computer aided instruction;handicapped aids","DAEL framework;Web based learning management systems;comprehensive evaluation;dyslexia adaptive e-learning;e-learning systems;electronic technology;learning material;quality assessment approach","","0","","13","","","","22-24 July 2015","","IEEE","IEEE Conference Publications"
