"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Fuzzy Approach to Prioritize Usability Requirements Conflicts: An Experimental Evaluation","K. Gulzar; J. Sang; M. Ramzan; M. Kashif","Key Laboratory of Dependable Service Computing in Cyber Physical Society of Ministry of Education, Chongqing University, Chongqing, China","IEEE Access","20170803","2017","5","","13570","13577","The lack of attention to the correlation between the attributes of usability requirements leads to several problems with software development. This paper presents a novel framework that focuses on the mapping of usability requirements attributes to the linguistic assessment from the users using fuzzy logic. Our proposed framework prioritizes conflicting usability requirements attributes. For implementation, we have used MATLAB Fuzzy Logic Toolbox. This proposed framework is aimed at helping the requirement analyst in taking better decisions by automating the whole process of identifying and resolving usability requirements conflicts. The major task in the proposed system involves determining the numerical value for each attribute considering their respective importance in different quantitative and qualitative evaluation standards. On the basis of numerical value, conflicts and their respective severities are identified.","","","10.1109/ACCESS.2017.2725321","Specialized Research Fund for the Doctoral Program of the Higher Education of China; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7973147","Human computer interaction (HCI);MATLAB fuzzy logic tool box;conflict prioritization;fuzzy logic;usability attributes/usability factors;usability requirements (URs)","Fuzzy logic;Fuzzy set theory;Fuzzy sets;Pragmatics;Stakeholders;Standards;Usability","fuzzy logic;software engineering;user interfaces","MATLAB Fuzzy Logic Toolbox;fuzzy logic;linguistic assessment;numerical value;qualitative evaluation standards;software development;usability requirements attributes;usability requirements conflicts","","","","","","OAPA","20170711","2017","","IEEE","IEEE Journals & Magazines"
"ROSplane: Fixed-wing autopilot for education and research","G. Ellingson; T. McLain","Department of Mechanical Engineering, Brigham Young University","2017 International Conference on Unmanned Aircraft Systems (ICUAS)","20170727","2017","","","1503","1507","This paper presents a fixed-wing autopilot code base called ROSplane. ROSplane utilizes the ROSflight board, firmware, and driver, which was developed to make autopilot development faster, easier and cheaper. By leveraging a textbook and university course content, the autopilot facilitates education and accelerates research and development. The textbook provides high-level documentation for the code. The code is structured to facilitate learning by providing a framework for student assignments. The addition of ROSplane software and documentation make ROSflight closer to a plug-and-play solution while maintaining simplicity and usability for researchers and students. ROSplane has been used in a graduate level flight dynamics class, demonstrated through test flights, and modified for research purposes.","","Electronic:978-1-5090-4495-5; POD:978-1-5090-4496-2","10.1109/ICUAS.2017.7991397","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7991397","","Aircraft;Atmospheric modeling;Computational modeling;Education;Sensors;Software;Unmanned aerial vehicles","aerospace computing;aerospace testing;autonomous aerial vehicles;control engineering computing;control engineering education;firmware","ROSflight board;ROSplane;autopilot development;firmware;fixed-wing autopilot code base;graduate level flight dynamics class;high-level documentation;plug-and-play solution;research purposes;student assignments;test flights;university course content","","","","","","","","13-16 June 2017","","IEEE","IEEE Conference Publications"
"Development and Demonstration of Routing and Placement EDA Tools for Large-Scale Adiabatic Quantum-Flux-Parametron Circuits","Y. Murai; C. L. Ayala; N. Takeuchi; Y. Yamanashi; N. Yoshikawa","Department of Electrical and Computer Engineering, Yokohama National University, Yokohama, Japan","IEEE Transactions on Applied Superconductivity","20170724","2017","27","6","1","9","Adiabatic quantum-flux-parametron (AQFP) logic is a very energy-efficient superconductor logic due to zero static power dissipation and adiabatic switching operation. However, there is a shortage of electronic design automation (EDA) software tools adaptable to AQFP logic. Such tools are essential for designing large-scale-integration circuits efficiently. Therefore, we have developed a first set of EDA tools that handle cell placement and wiring, written in SKILL, the Cadence scripting language. Our tools also consider the maximum wire length constraint that exists in AQFP logic. First, AQFP logic cells are repositioned via the genetic algorithm to minimize the number of wires that violate the wiring length constraint. Buffers are then automatically inserted as signal repeaters for logic rows where the violations still exist. We then complete the logic wiring of the circuit using the channel routing algorithm. We demonstrate the usability of the EDA tools by designing a 16-bit adder as well as a randomly generated test circuit.","1051-8223;10518223","","10.1109/TASC.2017.2721965","Grant-in-Aid for Scientific Research (S); University of Tokyo in collaboration with Cadence Design Systems, Inc.; VLSI Design and Education Center; 10.13039/501100001667 - Japan Society for the Promotion of Science; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7964776","Adiabatic quantum-flux-parametron (AQFP);channel routing;electronic design automation (EDA);genetic algorithm","Clocks;Layout;Logic gates;Routing;Tools;Wires;Wiring","adders;electronic design automation;genetic algorithms;large scale integration;network routing;parametric oscillators","AQFP logic cells;Cadence scripting language;EDA software tool;EDA tool placement;EDA tool routing;SKILL;adder;adiabatic switching operation;cell placement;channel routing algorithm;electronic design automation;energy-efficient superconductor logic;genetic algorithm;large-scale adiabatic quantum-flux-parametron circuits;large-scale-integration circuits;logic wiring;maximum wire length constraint;randomly-generated test circuit;zero static power dissipation","","","","","","","20170630","Sept. 2017","","IEEE","IEEE Journals & Magazines"
"Software tool for MoReRT design of 2DoF PI/PID controllers","R. Vilanova; V. M. Alfaro; A. Visioli","Deptartment of Telecomunications and Systems Engineering. School of Engineering. Universitat Autonoma Barcelona. 08193 Bellaterra, Barcelona, Spain","2017 25th Mediterranean Conference on Control and Automation (MED)","20170720","2017","","","968","973","The goal of this paper is to present a software tool intended to aid at the design of 2DoF PI/PID controllers by using the Model REference Robust Tuning (MoReRT) approach. This tool is suitable for those who need to design the PID controller for the simple closed-loop feedback in an effective and user-friendly way. The tool has been implemented in MATLAB<sup>®</sup>/SIMULINK<sup>®</sup>. and has been designed on the basis of a simple but effective menu/dialog interaction system. That users may benefit from the simple utilization without the need of complex software optimization requirements. The features of this tool determine its usability especially for educational purposes. The software includes system analysis and robustness features, design of 2DoF PI and PID controllers, closed loop simulations and evaluation of control quality. As a tool for education, it also provides appropriate theoretical background to specific control design tasks, therefore the user is able to understand all performed tasks without an exhaustive effort.","","Electronic:978-1-5090-4533-4; POD:978-1-5090-4534-1; USB:978-1-5090-4532-7","10.1109/MED.2017.7984244","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7984244","","Control systems;Optimization;Process control;Robustness;Tools;Transfer functions;Tuning","PI control;closed loop systems;control engineering education;control system analysis computing;feedback;interactive systems;robust control;software tools;three-term control","2DoF PI-PID controller desing;MATLAB-SIMULINK;MoReRT design;closed loop simulations;closed-loop feedback;control design;control quality evaluation;educational purposes;menu-dialog interaction system;model reference robust tuning;robustness features;software tool;system analysis","","","","","","","","3-6 July 2017","","IEEE","IEEE Conference Publications"
"Page File-Oriented Web Application Design","J. Zhang; H. Wu","Sch. of Comput. Eng., Shenzhen Polytech., Shenzhen, China","2016 8th International Conference on Information Technology in Medicine and Education (ITME)","20170713","2016","","","645","649","This paper provides a Web application design method, page file-oriented Web application design with relevant concept and the corresponding definitions for the variety of Web application development, technology and software engineering. We provide the page file flow chart which describes the relationships and parameters passing between every page of the Web site. It provides a standard technical specification for the Web site designing and development. This paper also gives mathematical definition of page file flow chart that can be further realizing the software package or plug-in to provide the support for visual Web site development and testing.","","Electronic:978-1-5090-3906-7; POD:978-1-5090-3907-4","10.1109/ITME.2016.0151","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7976565","Page File Flow Chart;Page File-Oriented;Software Engineering;Web Application Engineering","Planning;Programming;Servers;Standards;Testing;Usability","Web design;flowcharting;paged storage","Web site design;Web site development;Web site page;page file flow chart;page file-oriented Web application design;software engineering;software package;software plug-in;standard technical specification;visual Web site development;visual Web site testing","","","","","","","","23-25 Dec. 2016","","IEEE","IEEE Conference Publications"
"Deploying Large Scale School Census Hub: An Experience Report","A. Kinai; J. Mutahi; N. Bore; S. Karumba; S. Sridharan; A. Diriye; K. Weldemariam","IBM Res. Africa Nairobi, Nairobi, Kenya","2017 IEEE/ACM 39th International Conference on Software Engineering: Software Engineering in Society Track (ICSE-SEIS)","20170629","2017","","","47","56","In this paper, we address the problem of improving data collection of the education system by presenting School Census Hub (SCH). The SCH concept emerged from field studies with stakeholders in Kenya. The goal of these studies were to help unlocking three key high-level requirements for the design of SCH. i) Budget allocation, allocating budget should be based on a verifiable number of active students and teachers, ii) Spending, spending on assets should be transparent and verifiable, iii) and, Improving learning environment, unlocking the limited insight into statistical relationship between school effectiveness and demographic variables. We present the overall architecture and design of SCH based on the findings from the field studies. The first version supporting a core set of capabilities for school data collection has been implemented. To evaluate the system, we conducted a large scale pilot in 97 schools. We report on a usability study of SCH that demonstrates user awareness and support for data acquisition and reporting in education management information system in Sub-Sharan Africa.","","Electronic:978-1-5386-2673-3; POD:978-1-5386-2674-0","10.1109/ICSE-SEIS.2017.7","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7961667","deployment;mobile;requirements;school;user experience","Africa;Conferences;Data collection;Distributed databases;Education;Electromagnetic interference;Electronic mail","data acquisition;demography;educational administrative data processing;educational institutions;information systems;resource allocation","SCH design;budget allocation;data acquisition;data collection improvement;demographic variables;education management information system;high-level requirements;learning environment improvement;school census hub;school effectiveness;statistical relationship","","","","","","","","20-28 May 2017","","IEEE","IEEE Conference Publications"
"MAPILS: Mobile augmented reality plant inquiry learning system","M. Umer; B. Nasir; J. A. Khan; S. Ali; S. Ahmed","Department of Computer Sciences, Bahria University, Karachi Campus, Karachi, Pakistan","2017 IEEE Global Engineering Education Conference (EDUCON)","20170608","2017","","","1443","1449","With the advancement of mobile technologies, pedagogical innovations have been emerging since last two decades. The potential use of mobile devices has attracted many educators and researchers to conduct inquiry based learning (IBL) activities in a classroom or a fieldwork. In recent years, augmented reality (AR) technology has become widespread for conducting learning activities using mobile devices. In the literature related to science education, there are limited mobile systems found in which AR technology is used for IBL activities. We have therefore designed a mobile system MAPILS to conduct plant IBL activities using AR technology. Further, two application-related aspects of MSI (Mobile science inquiry) evaluation framework are used. For evaluation purposes, this system was tested with 42 local secondary high school students in order to identify the potential benefits of such technology in science education. The results showed that a designed mobile system possesses motivating and enjoyable learning experience for science students.","","Electronic:978-1-5090-5467-1; POD:978-1-5090-5468-8; USB:978-1-5090-5466-4","10.1109/EDUCON.2017.7943038","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7943038","augmented reality;inquiry-based learning;learner's motivation;mobile learning;science education","Augmented reality;Learning systems;Mobile communication;Mobile handsets;Training;Usability","augmented reality;educational technology;mobile computing","AR technology;IBL activities;MAPILS;application-related aspects;inquiry based learning;learning activities;limited mobile systems;mobile augmented reality plant inquiry learning system;mobile devices;mobile science inquiry;mobile technologies;science education;science students","","","","","","","","25-28 April 2017","","IEEE","IEEE Conference Publications"
"Evaluating Responsive Web Design's Impact on Blind Users","T. C. Nogueira; D. J. Ferreira; S. T. Carvalho; L. O. Berreta","Federal Institute of Education, Science and Technology of Mato Grosso","IEEE MultiMedia","20170510","2017","24","2","86","95","Recent studies show that websites complying with accessibility guidelines can still be ineffective, inefficient, and unpleasant. Compliance with accessibility guidelines does not guarantee blind users' satisfaction when accessing websites. Meanwhile, in recent years, websites have undergone radical changes regarding design, development, and construction. Responsive design is a new trend that has a strong impact on web design. To determine blind users' experience with responsive design, the authors performed empirical tests to investigate the impact of responsive design on the emotions of blind users during web interactions. They measured user emotions by applying the Positive and Negative Affect Schedule (PANAS) instrument. Results show that although the responsive websites investigated had acceptable levels of accessibility, they posed numerous usability barriers and triggered intense, negative user emotions. Furthermore, the average number of negative emotional reactions for blind users was higher in the case of responsive web design than in the case of nonresponsive web design.","1070-986X;1070986X","","10.1109/MMUL.2017.21","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7924277","HCI design and evaluation methods;Internet/Web technologies;accessibility;blind user;healthcare;mobile;multimedia;software engineering;usability;user experience","Education;Guidelines;Internet and Web services;Market research;Medical services;Software engineering;Usability;Web design","Web design;handicapped aids","PANAS instrument;accessibility guidelines;blind users;positive and negative affect schedule instrument;responsive Web design","","","","","","","","Apr.-June 2017","","IEEE","IEEE Journals & Magazines"
"The Effects of a Robot Game Environment on Computer Programming Education for Elementary School Students","J. Shim; D. Kwon; W. Lee","Department of Computer Science Education, Graduate School, Korea University, Seoul, South Korea","IEEE Transactions on Education","20170503","2017","60","2","164","172","In the past, computer programming was perceived as a task only carried out by computer scientists; in the 21st century, however, computer programming is viewed as a critical and necessary skill that everyone should learn. In order to improve teaching of problem-solving abilities in a computing environment, extensive research is being done on teaching-learning methods, types of teaching software, the educational environment, and related tools. This paper, based on diverse experimental results, proposes an environment where elementary students can easily learn and practice computer programming. The proposed robot game environment used a tangible programming tool with which students can easily create robot programs, without learning syntax, and then validate their programming results; it can also provide various game activities to incite students' interest. Observation of elementary school students placed in the robot game environment confirmed the tool's usability and entertainment aspects, and students' attitudes toward programming and their understanding of programming concepts improved.","0018-9359;00189359","","10.1109/TE.2016.2622227","10.13039/501100003725 - National Research Foundation of Korea through the Korean Government; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7742384","Computer engineering;elementary school;games;problem solving","Computers;Education;Games;Programming profession;Robot sensing systems","computer games;computer science education;control engineering education;robot programming;teaching","computer programming education;educational environment;elementary school students;problem-solving ability;robot game environment effect;tangible programming tool;teaching software;teaching-learning methods","","","","","","","20161111","May 2017","","IEEE","IEEE Journals & Magazines"
"WeeMiK: A low-cost omnidirectional swarm platform for outreach, research and education","M. Karimi; A. Ahmadi; P. Kavandi; S. S. Ghidary","Amirkabir Robotic Research Institute (ARRI), Amirkabir University of Technology (Tehran polytechnic), No.424, Hafez AVE, Tehran, Iran","2016 4th International Conference on Robotics and Mechatronics (ICROM)","20170327","2016","","","26","31","We present our recent work on the electrical and hardware design of the multi-robot mobile platform WeeMiK. The goal of this project was to develop a low-cost and robust but extensible platform for research and educational purpose especially in swarm robotics. WeeMiK structure enables large-scale innovative, new curriculum, multi-agent research and mobile robot outreach to artificial intelligent students. We introduce WeeMiK platform, which offers a balance between capabilities, accessibility, cost and an open-design with open source programing SDK. All of electrical structure include sensors, motor drive, wireless communication system and device communication manager (DCM), are designed based on a 8-Bit AVR micro-controller that runs under Real-Time Operating System (freeRTOS) with tasks scheduling. With a range of different sensors like inertia navigation system (INS), IR ring for both transceiver data besides proximity, wireless communication and omnidirectional locomotion system, not only WeeMiK can interact with environment in multiple ways, but it also able to communicate with the other WeeMiKs and or PC, therefore it can be used in various swarm robotic scenarios. We demonstrate the usability of our concept by quantifying the obstacle avoidance task and also briefly describe the software design based on Arduino and freeRTOS framework for educational usage.","","Electronic:978-1-5090-3222-8; POD:978-1-5090-3223-5","10.1109/ICRoM.2016.7886789","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7886789","Device Communication Manager;Multi-robot Platform;Opendesign Structure;Swarm Robotics","Mobile robots;Program processors;Robot sensing systems;Sensor systems;Wheels","collision avoidance;control engineering education;educational courses;educational robots;inertial navigation;microcontrollers;mobile robots;motion control;multi-robot systems;operating systems (computers);public domain software;robot programming","8-Bit AVR microcontroller;Arduino;DCM;INS;IR ring;SDK;WeeMiK;artificial intelligent students;device communication manager;educational purpose;educational usage;freeRTOS;freeRTOS framework;inertia navigation system;low-cost omnidirectional swarm platform;mobile robot outreach;motor drive;multiagent research;multirobot mobile platform;obstacle avoidance task;omnidirectional locomotion system;open source programing;real-time operating system;software design;swarm robotic scenarios;swarm robotics;tasks scheduling;transceiver data;wireless communication;wireless communication system","","","","","","","","26-28 Oct. 2016","","IEEE","IEEE Conference Publications"
"Capability, compatibility, and usability evaluation of hardware-in-the-loop platforms for DC-DC converter","S. Maxwell; S. M. R. Islam; M. K. Hossain; S. Y. Park","Dept. of Electrical Engineering, University of Connecticut, Storrs, CT, USA","2016 IEEE Energy Conversion Congress and Exposition (ECCE)","20170216","2016","","","1","6","This paper evaluates the capability, compatibility, and usability of Hardware-in-the-Loop platforms for DC-DC converter. This was accomplished by interfacing the platforms with a physical power stage as well as a controller. The employed platforms are Hi-Rel Power-pole board, Texas Instruments Digital Controller, RTDS, OPAL-RT, dSPACE, and Typhoon. Two sets of experimentation were performed: the power stage represented by the Power-pole board, RTDS, OPAL-RT, dSPACE, and Typhoon and the controller replaced by TI DSC, RTDS, OPAL-RT, dSPACE, and Typhoon. Three points of evaluation for a testing platform that are of interest to industrial researchers as well as academia are capability (speed or modeling capacity), compatibility (ease of porting models from other platforms), and usability (ease of use of software and hardware). This paper provides an introductory resource for research and education by providing results of a simple buck converter example.","","Electronic:978-1-5090-0737-0; POD:978-1-5090-0738-7","10.1109/ECCE.2016.7854905","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7854905","Hardware-in-the-Loop;Hi-Rel Power-pole;OPAL-RT;RTDS;TI DSP;Typhoon;buck converter;dSPACE;education","Hardware;Pulse width modulation;Switches;Testing;Tropical cyclones;Usability","DC-DC power convertors;electronic engineering computing;hardware-in-the loop simulation","Hi-Rel power-pole board;OPAL-RT;RTDS;TI DSC;Texas instruments digital controller;Typhoon;capability evaluation;compatibility evaluation;dSPACE;dc-dc converter;hardware-in-the-loop platforms;physical power stage;usability evaluation","","","","","","","","18-22 Sept. 2016","","IEEE","IEEE Conference Publications"
"Does Personality Influence the Usage of Static Analysis Tools? An Explorative Experiment","J. P. Ostberg; S. Wagner; E. Weilemann","Univ. of Stuttgart, Stuttgart, Germany","2016 IEEE/ACM Cooperative and Human Aspects of Software Engineering (CHASE)","20170109","2016","","","75","81","There are many techniques to improve software quality. One is using automatic static analysis tools. We have observed, however, that despite the low-cost help they offer, these tools areunderused and often discourage beginners. There is evidence that personality traits influence the perceived usability of a software. Thus, to support beginners better, we need to understand how theworkflow of people with different prevalent personality traits using these tools varies. For this purpose, we observed users' solution strategies and correlated them with their prevalent personality traits in an exploratory study with student participants within a controlled experiment. We gathered data by screen capturing and chat protocols as well as a Big Five personality traits test. We found strong correlations between particular personality traits and different strategies of removing the findings of static code analysis as well as between personality and tool utilization. Based on that, we offer take-away improvement suggestions. Our results imply that developers should be aware of these solution strategies and use this information to build tools that are more appealing to people with different prevalent personality traits.","","Electronic:978-1-4503-4155-4; POD:978-1-5090-2198-7","10.1109/CHASE.2016.024","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7809490","Static analysis;learning;personality;software engineering","Correlation;Programming;Software engineering;Software quality;Usability;User interfaces","computer aided instruction;computer science education;software engineering","automatic static analysis tools;chat protocols;personality trait influence;personality trait test;software quality improvement;software usability;static code analysis;take-away improvement suggestions;user solution strategies","","","","","","","","16-16 May 2016","","IEEE","IEEE Conference Publications"
"Creating a usability lab for testing on mobile devices using free tools","R. A. Rodríguez; P. M. Vera; G. Y. Vallés; M. R. Martínez","Department of Engineering and Technological Research, National University of La Matanza (UNLaM), San Justo, Buenos Aires, Argentina","2016 IEEE Congreso Argentino de Ciencias de la Inform&#225;tica y Desarrollos de Investigaci&#243;n (CACIDI)","20161222","2016","","","1","6","Testing with final users allows evaluators to detect failures and problems that were not considered during the design and the different stages of development of an application or a web site. In order to be able to perform those tests is important to create an environment where user's responses, reactions and opinions while interacting with an application or a web site can be analyzed. A usability lab provides a space to gather important information during the testing process and consequently this allows making a detailed analysis of everything done. This paper shows that is possible to create a usability lab for testing on mobile devices using free tools. Furthermore, at the end of this article a study case is shown to evidence the advantages of using this methodology.","","Electronic:978-1-5090-2938-9; POD:978-1-5090-2939-6","10.1109/CACIDI.2016.7785977","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7785977","mobile device;testing;usability;usability lab","Cameras;Computers;Mobile communication;Mobile handsets;Testing;Usability","human computer interaction;mobile computing;program testing;software fault tolerance;software tools;user interfaces","failure detection;free tool;mobile device testing;usability lab;user interaction","","","","","","","","Nov. 30 2016-Dec. 2 2016","","IEEE","IEEE Conference Publications"
"Integrating user-centered design practices into agile Web development: A case study","P. Sfetsos; L. Angelis; I. Stamelos; P. Raptis","Department of Information Technology, Alexander Technological Education Institute, Thessaloniki, Greece","2016 7th International Conference on Information, Intelligence, Systems & Applications (IISA)","20161219","2016","","","1","6","In this study we empirically investigate the integration of User-Centered Design (UCD) practices into agile Web development. We propose a hybrid process framework which extends the agile development process, adding lightweight usability engineering practices. We conducted a case study in academia with postgraduate students to empirically evaluate the impact of the hybrid process to the quality of the web products, based on a defect quality analysis through the development phases from user stories gathering up to delivery of the products. The statistical analysis of the quantitative data showed a great improvement in the distribution of the closing-defects across the development phases and full reduction of the defects number, leading to increased quality.","","Electronic:978-1-5090-3429-1; POD:978-1-5090-3430-7","10.1109/IISA.2016.7785424","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7785424","Agile;Agile Web development;Defect Classes;Quality;SCRUM;TDD;UI;UX practices;Usability testing;User-Centered Design","Companies;Informatics;Prototypes;Testing;Usability;User centered design","Internet;software prototyping;statistical analysis;user centred design","UCD;agile Web development;defect quality analysis;hybrid process framework;statistical analysis;user-centered design practices","","","","","","","","13-15 July 2016","","IEEE","IEEE Conference Publications"
"Gradual structuring: Evolving the spreadsheet paradigm for expressiveness and learnability","G. Miller; F. Hermans; R. Braun","School of Computing and Communications, University of Technology Sydney","2016 15th International Conference on Information Technology Based Higher Education and Training (ITHET)","20161201","2016","","","1","8","Spreadsheets are arguably the most used form of programming and are frequently used in higher education to teach fundamental concepts about computation. Their success has shown that they are simple enough for a huge number of end users to learn and use. This is in contrast to traditional programming languages and the high dropout rate from introductory programming and computer science. However in comparison to traditional programming languages and structured modelling, spreadsheets are not expressive, placing a limit on the levels of computational thinking that can be taught using the spreadsheet paradigm. This limitation is imposed by the lack of programming language features and abstractions in the paradigm. Furthermore, more advanced spreadsheet features (e.g. array formulae, lookup formulae, R1C1 syntax) can be difficult to learn and use. This paper discusses the idea of adding language features to spreadsheets, enabling the gradual structuring of free-form spreadsheets to more structured models. We propose that this concept is termed Gradual Structuring, and is analogous to the programming language concept of gradual typing. In this analogy, spreadsheets take the place of dynamic programming and structured modelling of static programming. In programming languages, gradual typing allows dynamic programming to be mixed with static programming. It is our contention that dynamic programming is more learnable while static programming is more expressive and abstract. Gradual typing could be used to mitigate the issues in the teaching of traditional programming. Likewise Gradual Structuring can mitigate the conceptual limits that can be taught using current spreadsheets. The key language feature required to enable Gradual Structuring is the ability to logically group cells together so that a single formula can be applied to the grouped cells. This concept, termed cell grouping diminishes and can even eliminate the need for the ubiquitous and error-prone use of copy-p- sted in spreadsheets. Moreover, it makes the structure present in spreadsheet models explicit. Cell grouping requires a cascade of other new languages features. Namely a more expressive referencing style, which in turned requires enabling labels to be moved to the row and column headers, and the hierarchical structuring of these headers. Respectively these language features are termed enhanced referencing and semantic axes. The ongoing research focusses on the usability and learnability of these language features. Spreadsheet applications exist that contain aspects of the features mentioned. However these applications do not enable Gradual Structuring and have taken a mainly technical, not human behavioural, approach to evolving the spreadsheet.","","Electronic:978-1-5090-0778-3; POD:978-1-5090-0779-0; USB:978-1-5090-0777-6","10.1109/ITHET.2016.7760759","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7760759","","Computer languages;Dynamic programming;Education;Electronic mail;Programming profession;Semantics","computer aided instruction;computer science education;further education;programming languages;spreadsheet programs;teaching","R1C1 syntax;array formulae;cell grouping;computation;computer science;dynamic programming;free-form spreadsheets;gradual structuring;gradual typing;higher education;introductory programming;language features;learnability;lookup formulae;programming languages;semantic axes;static programming;structured modelling;teaching;usability","","","","","","","","8-10 Sept. 2016","","IEEE","IEEE Conference Publications"
"Hardware, software, and human in the loop education supported with social network analysis and mining","M. Karakose","Computer Engineering Department, Firat University, Elazig, Turkey","2016 15th International Conference on Information Technology Based Higher Education and Training (ITHET)","20161201","2016","","","1","5","The usability of comparable technology in the higher education is very important for supporting knowledge management at industry assisted technology. An Information Technology (IT) platform with administrators, instructors, and students is necessary to achieve a powerful learning content. This process requires an educational lifeloop management approach. This approach provides some features such as active and responsible students according to passive students, differentiated instructional methods according to standard instructional methods, student-focused learning experiences according to lecturer-based instructional methods, and analyzed, sorted, and provided student data in real time. This paper proposes a new conceptual model for improvement of education lifeloop management approach. The proposed model consists of three main stages and two supporting stages. This model has a natural loop between three main stages supported with two stage. The proposed overall approach has a loop that renew with a continuously loops and a structure that includes effects of all factors.","","Electronic:978-1-5090-0778-3; POD:978-1-5090-0779-0; USB:978-1-5090-0777-6","10.1109/ITHET.2016.7760721","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7760721","Education Lifeloop Management;Hardware in the Loop Education;Higher Education;Human in the Loop Education;Social Network Analysis;Software in Loop Education","Data mining;Education;Hardware;Information technology;Social network services;Software;Solid modeling","data mining;further education;information technology;knowledge management;social networking (online)","IT platform;active responsible students;administrators;comparable technology usability;differentiated instructional methods;educational lifeloop management;higher education;industry assisted technology;information technology;instructors;knowledge management;lecturer-based instructional methods;loop education;mining;passive students;real time student data;social network analysis;standard instructional methods;student-focused learning","","","","","","","","8-10 Sept. 2016","","IEEE","IEEE Conference Publications"
"Assessing Students' Conceptual Knowledge of Computer Networks in Open Wonderland","K. Alse; L. Ganesh; P. Prasad; M. Chang; S. Iyer","","2016 IEEE 16th International Conference on Advanced Learning Technologies (ICALT)","20161201","2016","","","513","517","Computer Networks, an undergraduate computer science course, is taught through a variety of new technological tools but more attention on assessment strategies using those technological tools is desirable. Research studies have shown that assessment methods also influence students' learning. Current assessment techniques, even those which include technology, focus more on summative assessment rather than formative. Formative assessment is necessary for teaching and assessment of complex skills like troubleshooting or network design. Therefore, there exists a need for assessments to capture students' problem solving process and chosen approaches during the assessment. By tracking a student's behaviors in an immersive assessment environment, the path that the student takes towards the solution can be studied. Virtual Worlds are naturally immersive environments and can be effectively used to record interactions that students made in the worlds. We have developed NetWorld in Open Wonderland, an open source software for creating 3D virtual worlds. NetWorld is a 3D virtual world built for detailed assessment of computer network concepts for computer science undergraduate students. This detailed assessment happens at 3 levels -- conceptual understanding, diagnostic abilities and the ability to design a network. This paper describes the design principles and implementation of NetWorld and a plan to evaluate its usability.","","Electronic:978-1-4673-9041-5; POD:978-1-4673-9042-2","10.1109/ICALT.2016.22","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7757038","Computer Networks;Conceptual Knowledge;E-Assessment;Open Wonderland;Simulations;Virtual World","Computer networks;Computers;Education;Knowledge engineering;Problem-solving;Three-dimensional displays;XML","behavioural sciences computing;computer aided instruction;computer networks;computer science education;human computer interaction;public domain software;teaching;virtual reality","3D virtual worlds;NetWorld;complex skill assessment;complex skill teaching;computer networks;computer science undergraduate students;natural immersive environments;open Wonderland;open source software;student behaviors;student conceptual knowledge assessment;student learning;technological tools;undergraduate computer science course","","","","","","","","25-28 July 2016","","IEEE","IEEE Conference Publications"
