"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Experiential Learning Enhancing User Interface Design Skills through Cognitive Action","D. Mulimani; S. V. Seeri; P. Patil; S. Kulkarni","Dept. of MCA, KLE Technol. Univ., Hubballi, India","2016 IEEE 4th International Conference on MOOCs, Innovation and Technology in Education (MITE)","20170925","2016","","","362","365","In these days of intuitive and intelligent software systems the audience is not going to put any effort into using the product, application or operating system - they'll expect it to be obvious. The perception of any software is driven entirely by its User Interface (UI). Usable software sells better and unusable software is abandoned. Designing usable UIs is challenging and instilling such designing skills in students is even more challenging. This paper investigates Experiential Learning methodology used to imbibe UI Designing Skills in students through the course ""Principles of User Interface Design"". The primary objective was to attain Graduate Attributes/Program Outcomes (POs) 1, 2 and 3 as defined in the Outcome Based Education (OBE). The approach comprised of two main activities - Identifying Good UIs and Bad UIs and Designing UI Prototypes. A rubric based assessment was used to test the concepts' realization among students. This novel approach did not claim to have given students deeper knowledge in UI designing. Nevertheless, it did aim for a useful foundation. The approach can be adopted in designing good UIs in mini projects and capstone projects.","","Electronic:978-1-5090-1062-2; POD:978-1-5090-1063-9","10.1109/MITE.2016.077","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=8049111","Action;Cognitive walkthrough;Experiential learning;Reflection;User Interface Design","Education;HTML;Prototypes;Usability;User interfaces","cognition;computer science education;ergonomics;systems analysis;user interfaces","OBE;PO;UI design skills;UI usability;cognitive action;course outcomes;experiential learning;graduate attributes;outcome based education;program outcomes;user interface design skills","","","","","","","","9-10 Dec. 2016","","IEEE","IEEE Conference Publications"
"A Gamified Tutorial for Learning About Security Requirements Engineering","D. Alami; F. Dalpiaz","Int. Bus. Machines S.A., Madrid, Spain","2017 IEEE 25th International Requirements Engineering Conference (RE)","20170925","2017","","","418","423","Thanks to the advent of interactive technologies, education institutions are looking for innovative teaching methods to increase the engagement and reach of students. Besides the uprise of MOOCs, gamification has been shown to produce positive results when it comes to increasing people's engagement and interest in conducting tasks. Unfortunately, the application and benefits of these technologies in teaching requirements engineering remain largely unexplored. In this paper we introduce the STS-Tooltorial, an interactive gamified platform that executes within a security requirements modeling tool and helps learners apprehend the STS-ml language and basic notions about security requirements. We present the design principles of our functional prototype: its educational content and the embedded game elements. Furthermore, we report on an early evaluation with IT professionals and postgraduate information science students focused on the platform's effectiveness and usability.","","Electronic:978-1-5386-3191-1; POD:978-1-5386-3192-8","10.1109/RE.2017.67","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=8049150","STS-ml;gamification;interactive tutorial;requirements engineering;security requirements","Games;Guidelines;Security;Tutorials;Unified modeling language","computer aided instruction;computer games;computer science education;formal specification;formal verification;security of data;systems analysis;teaching","Gamified tutorial;STS-Tooltorial;STS-ml language;education institutions;educational content;embedded game elements;innovative teaching methods;interactive gamified platform;security requirements engineering;security requirements modeling tool","","","","","","","","4-8 Sept. 2017","","IEEE","IEEE Conference Publications"
"A Case Study in User Support for Managing OpenSim Based Multi User Learning Environments","I. Perera; A. Miller; C. Allison","Department of Computer Science and Engineering in the Faculty of Engineering, University of Moratuwa, Katubedda, Sri Lanka","IEEE Transactions on Learning Technologies","20170921","2017","10","3","342","354","Immersive 3D Multi User Learning Environments (MULE) have shown sufficient success to warrant their consideration as a mainstream educational paradigm. These are based on 3D Multi User Virtual Environment platforms (MUVE), and although they have been used for various innovative educational projects their complex permission systems and large numbers of functions can make their management potentially challenging. It follows that an inadequately managed MULE can be ineffective with respect to intended learning outcomes. The purpose of this research was to determine how management challenges manifest themselves and how to support educators in learning and applying MULE management skills. We utilized the popular OpenSim platform for this study. First, a survey of the need for user support (<inline-formula> <tex-math notation=""LaTeX"">${\mathrm{N\,= \,43}}$</tex-math><alternatives> <inline-graphic xlink:href=""allison-ieq1-2632126.gif""/></alternatives></inline-formula>) is described. Next, the design and evaluation of a guidance tool using graph topologic visualization of OpenSim functions is presented ( <inline-formula><tex-math notation=""LaTeX"">${\mathrm{N\,= \,211}}$</tex-math><alternatives> <inline-graphic xlink:href=""allison-ieq2-2632126.gif""/></alternatives></inline-formula>). The tool is further evaluated in the delivery of a course module. The analysis and user feedback indicated that the tool provides accurate information and helpful support for MULE management. As the final phase of the research, training environments were developed for both basic and advanced OpenSim MULE management. Evaluations of their usability and perceived educational value were carried out with participants (<inline-formula><tex-math notation=""LaTeX"">${\mathrm{N\,= \,68}}$</tex-math><alternatives><inline-graphic xlink:href=""allison-ieq3-2632126.gif""/></alternatives></inline-formula> ); the outcomes suggest that training for advanced MULE management is more useful for a- l users, without requiring more time or effort, regardless of the degree of complexity of the MULE being designed.","1939-1382;19391382","","10.1109/TLT.2016.2632126","Commonwealth Scholarship Programme (UK); Scottish Informatics and Computer Science Alliance (SICSA); ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7755754","Virtual Worlds;immersive 3D learning environments;immersive learning environment management","Avatars;Context;Routing;Second Life;Three-dimensional displays;Training","","","","","","","","Traditional","20161123","July-Sept. 1 2017","","IEEE","IEEE Journals & Magazines"
"Reporting Usability Defects: A Systematic Literature Review","N. S. M. Yusop; J. Grundy; R. Vasa","Faculty of Computer and Mathematical Science, Universiti Teknologi MARA, Malaysia","IEEE Transactions on Software Engineering","20170915","2017","43","9","848","867","Usability defects can be found either by formal usability evaluation methods or indirectly during system testing or usage. No matter how they are discovered, these defects must be tracked and reported. However, empirical studies indicate that usability defects are often not clearly and fully described. This study aims to identify the state of the art in reporting of usability defects in the software engineering and usability engineering literature. We conducted a systematic literature review of usability defect reporting drawing from both the usability and software engineering literature from January 2000 until March 2016. As a result, a total of 57 studies were identified, in which we classified the studies into three categories: reporting usability defect information, analysing usability defect data and key challenges. Out of these, 20 were software engineering studies and 37 were usability studies. The results of this systematic literature review show that usability defect reporting processes suffer from a number of limitations, including: mixed data, inconsistency of terms and values of usability defect data, and insufficient attributes to classify usability defects. We make a number of recommendations to improve usability defect reporting and management in software engineering.","0098-5589;00985589","","10.1109/TSE.2016.2638427","Ministry of Higher Education Malaysia, Universiti Teknologi MARA (UiTM); 10.13039/100000163 - ARC Discovery projects scheme, the Deakin Software Technology Innovation Lab; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7779159","Systematic review;test management;usability defect reporting;usability testing;user interface","Bibliographies;Human computer interaction;Software engineering;Systematics;Testing;Usability","formal verification;pattern classification;product design;program testing","formal usability evaluation;mixed data;software engineering;system testing;usability defect classification;usability defect data;usability defect reporting processes","","","","","","Traditional","20161209","Sept. 1 2017","","IEEE","IEEE Journals & Magazines"
"Hybrid Augmented Reality for Participatory Learning: The Hidden Efficacy of the Multi-User Game-based Simulation","S. Oh; H. j. So; M. Gaydos","Creative IT Engineering, POSTECH, Pohang, Gyungbuk Korea (the Republic of) (e-mail: seungjae.oh7@gmail.com)","IEEE Transactions on Learning Technologies","","2017","PP","99","1","1","The goal for this research is to articulate and test a new hybrid Augmented Reality (AR) environment for conceptual understanding. From the theoretical lens of embodied interaction, we have designed a multi-user participatory simulation called ARfract where visitors in a science museum can learn about complex scientific concepts on the refraction of light through full-body immersion using optical see-through AR glasses, projection-based AR, and gesture technology. In particular, we developed two different types of simulations for ARfract, namely a game-based simulation and a non-game simulation to explore how the order of different AR simulations influences the perceived usability, learning experiences, and learning outcomes. For the experiment, 10 dyads were randomly assigned to one of the two experimental conditions: 1) the game-to-non-game condition and 2) the non-game-to-game condition. The results indicate that the learners who experienced the game-based simulation before the non-game simulation performed better than did the other group with the reversed experience order. This paper also reports the usability and learning experience issues regarding the affordances of hybrid AR technologies. The major contribution of this proof-of concept research is that it articulates our understanding of how particular configurations (i.e. order) of the emerging technologies (i.e. hybrid Augmented Reality systems) and its use can lead to different learning outcomes.","1939-1382;19391382","","10.1109/TLT.2017.2750673","National Research Foundation of Korea NRF; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=8031019","Augmented Reality;embodied interaction;informal learning;refraction of light;wearable technology","Augmented reality;Education;Electronic mail;Games;Glass;Sequential analysis;Visualization","","","","","","","","","20170911","","","IEEE","IEEE Early Access Articles"
"A gamified system for learning enterprise resource planning systems: Investigating the user experience","C. Mloza-Banda; B. Scholtz","Department of Computing Sciences, Nelson Mandela Metropolitan University, Port Elizabeth, South Africa","2017 1st International Conference on Next Generation Computing Applications (NextComp)","20170824","2017","","","209","214","A dire need for Enterprise Resource Planning (ERP) skills globally has led to the adoption of ERP courses into higher education programs. Gamification is proposed as a possible e-learning strategy that can engage and motivate students to learn introductory ERP concepts. This paper explores the design of a gamified system for learning ERP systems and the impact on the user experience of students. A gamified system, LearnERP, was developed that exposes students to the introductory concepts of ERP systems by means of four mini-games. An exploratory qualitative study was performed of students' perceptions of the user experience of the LearnERP system. Results revealed that the students enjoyed using the system and found it fun, motivating and stimulating. Some drawbacks to the system related to confusion regarding instructions of how to play the games.","","DVD:978-1-5386-3830-9; Electronic:978-1-5386-3831-6; POD:978-1-5386-3832-3","10.1109/NEXTCOMP.2017.8016200","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=8016200","ERP education;enterprise resource planning;gamification;serious games","Electronic learning;Enterprise resource planning;Games;Procurement;Usability","computer aided instruction;enterprise resource planning;further education","ERP courses;LearnERP;e-learning strategy;enterprise resource planning systems;higher education programs","","","","","","","","19-21 July 2017","","IEEE","IEEE Conference Publications"
"Review of research on student-facing learning analytics dashboards and educational recommender systems","R. Bodily; K. Verbert","Instructional Psychology and Technology, Brigham Young University, 6756 Provo, Utah United States 84602-0002 (e-mail: bodilyrobert@gmail.com)","IEEE Transactions on Learning Technologies","","2017","PP","99","1","1","This article is a comprehensive literature review of student-facing learning analytics reporting systems that track learning analytics data and report it directly to students. This literature review builds on four previously conducted literature reviews in similar domains. Out of the 945 articles retrieved from databases and journals, 93 articles were included in the analysis. Articles were coded based on the following five categories: functionality, data sources, design analysis, student perceptions, and measured effects. Based on this review, we need research on learning analytics reporting systems that targets the design and development process of reporting systems, not only the final products. This design and development process includes needs analyses, visual design analyses, information selection justifications, and student perception surveys. In addition, experiments to determine the effect of these systems on student behavior, achievement, and skills are needed to add to the small existing body of evidence. Furthermore, experimental studies should include usability tests and methodologies to examine student use of these systems, as these factors may affect experimental findings. Finally, observational study methods, such as propensity score matching, should be used to increase student access to these systems but still rigorously measure experimental effects.","1939-1382;19391382","","10.1109/TLT.2017.2740172","Fonds Wetenschappelijk Onderzoek; KU Leuven Research Council; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=8010828","Adaptive and intelligent educational systems;Data and knowledge visualization;Data mining;Homework support systems;Literature review;Self-assessment technologies","Bibliographies;Computer science;Conferences;Data mining;Databases;Recommender systems;Visualization","","","","","","","","","20170815","","","IEEE","IEEE Early Access Articles"
"Optimized Motor Imagery Paradigm Based on Imagining Chinese Characters Writing Movement","Z. Qiu; B. Z. Allison; J. Jin; Y. Zhang; X. Wang; W. Li; A. Cichocki","Key Laboratory of Advanced Control and Optimization for Chemical Processes, Ministry of Education, East China University of Science and Technology, Shanghai, China","IEEE Transactions on Neural Systems and Rehabilitation Engineering","20170803","2017","25","7","1009","1017","Background: motor imagery (MI) is a mental representation of motor behavior. The MI-based brain computer interfaces (BCIs) can provide communication for the physically impaired. The performance of MI-based BCI mainly depends on the subject's ability to self-modulate electroencephalogram signals. Proper training can help naive subjects learn to modulate brain activity proficiently. However, training subjects typically involve abstract motor tasks and are time-consuming. Methods: to improve the performance of naive subjects during motor imagery, a novel paradigm was presented that would guide naive subjects to modulate brain activity effectively. In this new paradigm, pictures of the left or right hand were used as cues for subjects to finish the motor imagery task. Fourteen healthy subjects (11 male, aged 22-25 years, and mean 23.6±1.16) participated in this study. The task was to imagine writing a Chinese character. Specifically, subjects could imagine hand movements corresponding to the sequence of writing strokes in the Chinese character. This paradigm was meant to find an effective and familiar action for most Chinese people, to provide them with a specific, extensively practiced task and help them modulate brain activity. Results: results showed that the writing task paradigm yielded significantly better performance than the traditional arrow paradigm (p <; 0.001). Questionnaire replies indicated that most subjects thought that the new paradigm was easier. Conclusion: the proposed new motor imagery paradigm could guide subjects to help them modulate brain activity effectively. Results showed that there were significant improvements using new paradigm, both in classification accuracy and usability.","1534-4320;15344320","","10.1109/TNSRE.2017.2655542","13 Fundamental Research Funds for the Central Universities; Shanghai Chenguang Program; 10.13039/501100001809 - Grant National Natural Science Foundation of China; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7827070","CSP;Motor imagery;brain-computer interface (BCI);paradigm","Brain;Brain-computer interfaces;Electroencephalography;Feature extraction;Training;Visualization;Writing","bioelectric potentials;biomechanics;brain-computer interfaces;electroencephalography;medical signal detection;medical signal processing;neurophysiology","Chinese character writing movement;age 22 yr to 25 yr;brain activity modulation;mental representation;motor imagery-based brain computer interfaces;self-modulate electroencephalogram signals","","","","","","","20170119","July 2017","","IEEE","IEEE Journals & Magazines"
"Development and Demonstration of Routing and Placement EDA Tools for Large-Scale Adiabatic Quantum-Flux-Parametron Circuits","Y. Murai; C. L. Ayala; N. Takeuchi; Y. Yamanashi; N. Yoshikawa","Department of Electrical and Computer Engineering, Yokohama National University, Yokohama, Japan","IEEE Transactions on Applied Superconductivity","20170724","2017","27","6","1","9","Adiabatic quantum-flux-parametron (AQFP) logic is a very energy-efficient superconductor logic due to zero static power dissipation and adiabatic switching operation. However, there is a shortage of electronic design automation (EDA) software tools adaptable to AQFP logic. Such tools are essential for designing large-scale-integration circuits efficiently. Therefore, we have developed a first set of EDA tools that handle cell placement and wiring, written in SKILL, the Cadence scripting language. Our tools also consider the maximum wire length constraint that exists in AQFP logic. First, AQFP logic cells are repositioned via the genetic algorithm to minimize the number of wires that violate the wiring length constraint. Buffers are then automatically inserted as signal repeaters for logic rows where the violations still exist. We then complete the logic wiring of the circuit using the channel routing algorithm. We demonstrate the usability of the EDA tools by designing a 16-bit adder as well as a randomly generated test circuit.","1051-8223;10518223","","10.1109/TASC.2017.2721965","Grant-in-Aid for Scientific Research (S); University of Tokyo in collaboration with Cadence Design Systems, Inc.; VLSI Design and Education Center; 10.13039/501100001667 - Japan Society for the Promotion of Science; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7964776","Adiabatic quantum-flux-parametron (AQFP);channel routing;electronic design automation (EDA);genetic algorithm","Clocks;Layout;Logic gates;Routing;Tools;Wires;Wiring","adders;electronic design automation;genetic algorithms;large scale integration;network routing;parametric oscillators","AQFP logic cells;Cadence scripting language;EDA software tool;EDA tool placement;EDA tool routing;SKILL;adder;adiabatic switching operation;cell placement;channel routing algorithm;electronic design automation;energy-efficient superconductor logic;genetic algorithm;large-scale adiabatic quantum-flux-parametron circuits;large-scale-integration circuits;logic wiring;maximum wire length constraint;randomly-generated test circuit;zero static power dissipation","","","","","","","20170630","Sept. 2017","","IEEE","IEEE Journals & Magazines"
"Using new media arts to enable project-based learning in technological education","N. Moumoutzis; M. Christoulakis; A. Pitsiladis; I. Maragoudakis; S. Christodoulakis; M. Menioudakis; J. Koutsabesi; M. Tzoganidis","Lab. of Distributed Multimedia Inf. Systems & Applications, School of Electrical and Computer Engineering, Technical University of Crete, Chania, Greece","2017 IEEE Global Engineering Education Conference (EDUCON)","20170608","2017","","","287","296","New Media Arts offer opportunities to establish an inclusive educational framework that enables teachers to design and implement project-based learning scenarios where students can engage in deep learning through the preparation, production and refinement of digital artworks resulting in the creation of animated digital stories. The paper presents a combination of New Media Arts with traditional media via eShadow, a dramatized digital storytelling platform inspired by the rich tradition of shadow theatre that enables game-like interventions combining several digital tools for the production of digital stories covering all five phases of filmmaking: scenario development, pre-production, production, post-production and distribution. eShadow can be used (a) to create digital shadow puppets, and (b) to set up, perform and record the scenes of the digital story (production phase). This way, digital story creation is wrapped around interesting game-like decisions, playful improvisations and creative learning. Using eShadow, an intensive project-based learning intervention was undertaken at the Professional Lyceum of Eleftherios Venizelos in Chania for the students of the specialization in “Systems, Applications and Networks” of the Informatics sector where several courses related to the technical background of New Media Arts production are taught: Multimedia Applications, Graphical Programming, Structured Programming and Principles of Digital Technologies.","","Electronic:978-1-5090-5467-1; POD:978-1-5090-5468-8; USB:978-1-5090-5466-4","10.1109/EDUCON.2017.7942861","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7942861","New Media Arts;STEM to STEAM;digital artworks;digital storytelling;shadow theatre","Art;Collaboration;Education;Media;Organizations;Production;Usability","computer aided instruction;computer science education;programming","Systems Applications and Networks specialization;courses;digital artworks;digital storytelling platform;digital technologies principles;eShadow;graphical programming;informatics sector;multimedia applications;new media arts;project-based learning;shadow theatre;structured programming;technological education","","","","","","","","25-28 April 2017","","IEEE","IEEE Conference Publications"
"MAPILS: Mobile augmented reality plant inquiry learning system","M. Umer; B. Nasir; J. A. Khan; S. Ali; S. Ahmed","Department of Computer Sciences, Bahria University, Karachi Campus, Karachi, Pakistan","2017 IEEE Global Engineering Education Conference (EDUCON)","20170608","2017","","","1443","1449","With the advancement of mobile technologies, pedagogical innovations have been emerging since last two decades. The potential use of mobile devices has attracted many educators and researchers to conduct inquiry based learning (IBL) activities in a classroom or a fieldwork. In recent years, augmented reality (AR) technology has become widespread for conducting learning activities using mobile devices. In the literature related to science education, there are limited mobile systems found in which AR technology is used for IBL activities. We have therefore designed a mobile system MAPILS to conduct plant IBL activities using AR technology. Further, two application-related aspects of MSI (Mobile science inquiry) evaluation framework are used. For evaluation purposes, this system was tested with 42 local secondary high school students in order to identify the potential benefits of such technology in science education. The results showed that a designed mobile system possesses motivating and enjoyable learning experience for science students.","","Electronic:978-1-5090-5467-1; POD:978-1-5090-5468-8; USB:978-1-5090-5466-4","10.1109/EDUCON.2017.7943038","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7943038","augmented reality;inquiry-based learning;learner's motivation;mobile learning;science education","Augmented reality;Learning systems;Mobile communication;Mobile handsets;Training;Usability","augmented reality;educational technology;mobile computing","AR technology;IBL activities;MAPILS;application-related aspects;inquiry based learning;learning activities;limited mobile systems;mobile augmented reality plant inquiry learning system;mobile devices;mobile science inquiry;mobile technologies;science education;science students","","","","","","","","25-28 April 2017","","IEEE","IEEE Conference Publications"
"Creating a teaching and learning experience for designing interactive applications: Digital musical instruments","S. M. Chung; C. T. Wu","Dept. of Digital Content Design, Ling Tung University, Taichung, Taiwan, ROC","2017 IEEE Global Engineering Education Conference (EDUCON)","20170608","2017","","","448","452","An interactive application design of digital musical instruments is used as a learning objective in ActionScript learning class. The class is grouped in pairs to solve problems of deigning a digital musical instrument, and it is eventually tested by the system usability scale (SUS).","","Electronic:978-1-5090-5467-1; POD:978-1-5090-5468-8; USB:978-1-5090-5466-4","10.1109/EDUCON.2017.7942885","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7942885","digital musical instrument (DMI);human-computer interaction (HCI);mobile application (App);system usability scale (SUS)","Human computer interaction;Instruments;Mobile applications;Music;Planning;Problem-solving;Usability","computer science education;educational courses;interactive systems;musical instruments","ActionScript learning class;SUS;course;digital musical instruments;interactive application design;system usability scale","","","","","","","","25-28 April 2017","","IEEE","IEEE Conference Publications"
"Evaluation of PILeT: Design guidelines, usability and learning outcomes results","","","2017 IEEE Global Engineering Education Conference (EDUCON)","20170608","2017","","","1580","1584","A web-based interactive tool, PILeT, has been developed to test the hypothesis that combining multiple teaching methods to accommodate different learners' preferences will increase students' performance in programming as described in [1]. PILeT was evaluated for design guidelines and usability to avoid any usability issues that might interfere with the learning process, this was followed by a test to evaluate the learning outcomes. The first round of experimental results show that teaching Python using PILeT has promising potential for students learning programming.","","Electronic:978-1-5090-5467-1; POD:978-1-5090-5468-8; USB:978-1-5090-5466-4","10.1109/EDUCON.2017.7943059","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7943059","","Design methodology;Education;Navigation;Programming profession;Tools;Usability","Internet;computer aided instruction;computer science education;interactive systems","PILeT;Python;Web-based interactive tool;learners preferences;learning outcomes;learning process;programming;teaching methods;usability issues","","","","","","","","25-28 April 2017","","IEEE","IEEE Conference Publications"
"Highly Efficient Linear Regression Outsourcing to a Cloud","F. Chen; T. Xiang; X. Lei; J. Chen","Department of Computer Science and Engineering, Shenzhen University, Shenzhen, China","IEEE Transactions on Cloud Computing","20170520","2014","2","4","499","508","With cloud computing and mobile computing becoming more and more popular, there are a lot potential applications for computation outsourcing to the cloud. This paper investigates the linear regression outsourcing problem, which is a quite common engineering task and employed in various applications, as a case study to find out the possible problems that need to be solved. We propose two protocols which can enable secure and efficient outsourcing of linear regression problems to the cloud. The protocols can protect the client's data privacy well and at the same time have good efficiency. We show all subtleties and the techniques in designing such protocols. The main idea to protect the privacy is employing some transformations to the original linear regression problem to get a new problem which is sent to the cloud; and then transforming the answer returned back from the cloud to get the true solution to the original problem. Experimental results validate the practical usability of our protocols.","2168-7161;21687161","","10.1109/TCC.2014.2378757","Fundamental Research Funds for the Central Universities; National High-Technology Research and Development Program; National Nature Science Foundation of China; Natural Science Foundation Project; New Century Excellent Talents Support Program; 10.13039/501100004567 - Ministry of Education; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6979197","Linear regression;cloud computing;computation outsourcing;data transformation","Cloud computing;Computational modeling;Computer security;Data privacy;Linear regression;Outsourcing","cloud computing;data privacy;mobile computing;protocols;regression analysis","client data privacy;cloud computing;computation outsourcing;engineering task;linear regression outsourcing problem;mobile computing;protocol","","5","","31","","","20141208","Oct.-Dec. 1 2014","","IEEE","IEEE Journals & Magazines"
"Selection and Use of Search Mechanisms in Learning Object Repositories: the Case of Organic.Edunet","D. Martín-Moncunill; P. A. Gaona-García; E. García-Barriocanal; S. Sánchez-Alonso","Computer Science Department, University of Alcal&#225;, Alcal&#x00E1; de Henares, Spain","IEEE Revista Iberoamericana de Tecnologias del Aprendizaje","20170520","2016","11","2","115","121","Difficulties in finding learning objects (LOs) in LO repositories (LORs) are one of the main barriers, which prevent LORs from being globally adopted. During the Organic.Edunet European research project, different search interfaces were developed with the intention of facilitating the location of LOs, considering users would tend to use different interfaces, according to the objectives and specific search context. This paper resumes the results of a usability study carried out in Organic.Edunet portal, where users were asked to complete different search tasks that were clearly oriented to the use of one of the existing interfaces, and provides a snapshot about how this knowledge was transferred to Organic.Lingua project.","1932-8540;19328540","","10.1109/RITA.2016.2554058","European Credit system for Vocational Education and Training -Strengthening Training to Employment Pathways to Employment Project; 10.13039/501100000780 - European Commission: Organic.Edunet Project and through the Project Organic.Lingua Information and Communication Technologies Policy Support Programme; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7453128","Organic.Edunet;Organic.Lingua;Usability;learning objects repositories;search interfaces;usability;visualization","Europe;Organizations;Portals;Search problems;Semantics;Usability;Visualization","computer aided instruction;information retrieval;user interfaces","LOR;Organic.Edunet European research project;Organic.Edunet portal;Organic.Lingua project;learning object repositories;search interfaces;search mechanism selection;search mechanism usage","","","","24","","","20160415","May 2016","","IEEE","IEEE Journals & Magazines"
"Supporting Serendipitous Social Interaction Using Human Mobility Prediction","Z. Yu; H. Wang; B. Guo; T. Gu; T. Mei","School of Computer Science, Northwestern Polytechnical University, Xi&#x2019;an, China","IEEE Transactions on Human-Machine Systems","20170520","2015","45","6","811","818","Leveraging the regularities of people's trajectories, mobility prediction can help forecast social interaction opportunities. In this paper, in order to facilitate real-world social interaction, we aim to predict “serendipitous” social interactions, which are defined as unplanned encounters and interaction opportunities and regarded as emerging social interactions. We collected GPS trajectory data from people' daily life on campus and use it as empirical mobility traces to generate decision trees and model trees to predict next venues, arrival times, and user encounter. Mobility regularities are mainly considered in these prediction models, and mobility contexts (e.g., time, location, and speed) act as decision nodes in the classification trees. Experimental results using collected GPS data showed that our system achieves 90% accuracy for predicting a user's next venue using a decision tree algorithm, with minute-level (around 5 min) prediction error for arrival time using the model tree algorithm. Two prototype applications were developed to support serendipitous social interaction on campus, and the feedback from a user study with 25 users demonstrated the usability of these two applications.","2168-2291;21682291","","10.1109/THMS.2015.2451515","National Basic Research Program of China; Specialized Research Fund for the Doctoral Program of Higher Education; 10.13039/100004318 - Microsoft; 10.13039/501100001809 - National Natural Science Foundation of China; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7160746","GPS data;inference model;mobility prediction;serendipitous social interaction;user study","Accuracy;Global Positioning System;Inference mechanisms;Predictive models;Social implications of technology;Trajectory","decision trees;mobile computing;pattern classification;social sciences computing","GPS trajectory data;arrival time prediction;classification trees;decision tree generation;human mobility prediction;next venue prediction;serendipitous social interaction prediction;social interaction opportunity forecasting;user encounter prediction","","5","","33","","","20150716","Dec. 2015","","IEEE","IEEE Journals & Magazines"
"Framework to Evaluate M-Learning Systems: A Technological and Pedagogical Approach","C. X. Navarro; A. I. Molina; M. A. Redondo; R. Juárez-Ramírez","Faculty of Engineering, Architecture and Design, Autonomous University of Baja California, Ensenada, Mexico","IEEE Revista Iberoamericana de Tecnologias del Aprendizaje","20170520","2016","11","1","33","40","This paper presents the analysis of recent research on mobile learning and usability areas, applying a systematic mapping study. The aim is to understand the tendencies and needs in the m-learning field. The results demonstrate that research in the area has grown significantly since 2013, and we identify a necessity when we see that not all the m-learning applications have used usability tests; we also did not find guidelines or frameworks to evaluate them. With these results and tendencies, we propose an evaluation framework for m-learning applications, considering pedagogical usability and user interface usability, to improve the quality of m-learning applications.","1932-8540;19328540","","10.1109/RITA.2016.2518459","CYTED Project; Project EDUCA-Prog through the Ministry of Sciences and Innovation; Project from the Group of Communities of Castilla-La Mancha, InterGroup; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7384441","evaluation;m-learning;mapping study;mobile learning;usability","Context;Databases;Education;Mobile communication;Smart phones;Usability","mobile learning;user interfaces","evaluation framework;m-learning systems evaluation;mobile learning;pedagogical approach;pedagogical usability;systematic mapping;technological approach;usability areas;usability tests;user interface usability","","2","","21","","","20160118","Feb. 2016","","IEEE","IEEE Journals & Magazines"
